"Video ID",Title,Length,Published
FlQCAYGiPcw,"Death on Valentine's Day | Full Episode","43m 38s","2023-02-07T12:00:07Z"
"FYa-bF8w1dc","How criminal blunders led investigators to catch these killers","3m 26s","2023-02-03T18:26:38Z"
lZDvw0mGymY,"Georgia police officer calls his boss and says his wife shot herself","5m 26s","2023-01-31T23:00:01Z"
rYOOVn1oqNY,"The Puzzle: Solving the Madeleine McCann Case | Full Episode","41m 42s","2023-01-31T12:00:41Z"
"xehQ-tKQ0Xk","Eric Smith: Gambling on a Killer | Full Episode","41m 41s","2023-01-28T12:00:40Z"
6RkDadVIIlI,"Gabby Petito: The Untold Story | Full Episode","43m 8s","2023-01-27T12:00:08Z"
8p3TRs4caRc,"The Death of an Officer's Wife | Sneak peek","3m 39s","2023-01-26T13:30:02Z"
A6uvoCmfFCU,"Last Seen in Breckenridge | Full Episode","41m 17s","2023-01-26T12:00:06Z"
Bte_6TOiFWk,"Families seek answers after a serial killer claims four lives","5m 37s","2023-01-25T15:49:07Z"
0gqJj6HFqlk,"Devil’s Island | Full Episode","42m 59s","2023-01-25T12:00:00Z"
mAJNSSI2aQc,"Death by Text | Full Episode","41m 48s","2023-01-24T12:00:29Z"
0L6S8cL4YhE,"Crosley Green Comes Home | Full Episode","42m 2s","2023-01-23T12:00:00Z"
HhuXkds2GfM,"The Daughters Who Disappeared | Sneak peek","3m 53s","2023-01-19T13:30:07Z"
fYY9KnNxWNU,"Mystery at Eagle Creek | Full Episode","43m 3s","2023-01-17T12:00:25Z"
dzjgmkffPGQ,"Prosecutors: Surveillance footage gives clues to what happened when Fla. man was killed.","3m 18s","2023-01-13T16:47:01Z"
"Qqau1-qPDcA","Former cosplay model Melissa Turner goes on trial for murder","4m 19s","2023-01-13T16:46:17Z"
iSex7Wv645U,"Melissa Turner's Closing Act: Sneak peek","3m 10s","2023-01-12T13:30:21Z"
"e-P3JBdC1So","Idaho student murders: Remembering the victims","4m 37s","2023-01-10T16:35:09Z"
"SMUxAjW5-JI","The Idaho Student Murders | Full Episode","40m 44s","2023-01-09T15:33:12Z"
OJF8Vlmn9eI,"The Idaho Student Murders | Sneak peek","3m 9s","2023-01-07T19:08:06Z"
5tk4LwJXXT0,"The Plot to Kill Dr. Sievers | Full Episode","43m 6s","2023-01-03T17:32:15Z"
XhkrbnENCj4,"Missing Marsha | Full Episode","43m 26s","2023-01-03T12:00:27Z"
coz_iNSClCM,"The Mysterious Death of Casey Kasem | Full Episode","42m 49s","2022-12-27T12:00:31Z"
EomgvvhvEZY,"Dear Savanna | Full Episode","42m 19s","2022-12-23T12:00:16Z"
cvHZuUY7RCI,"Death and the Dentist | Full Episode","41m 58s","2022-12-20T12:00:18Z"
hYaOUltto9M,"The Murder of Haley Anderson | Full Episode","42m 6s","2022-12-16T12:00:25Z"
KHroaY9Hy_s,"Chacey Poynter: Witness to Murder | Full Episode","41m 47s","2022-12-13T12:00:16Z"
"jEwtl-vWfJ8","DNA from tree needles recovered off boots in suspect's home","4m 20s","2022-12-10T01:23:23Z"
4a6XEXXeOE4,"Who was Mengqi Ji?","3m 57s","2022-12-10T01:15:50Z"
iXZYbM9IkWU,"How DNA from a juniper tree helped solve a Missouri murder","3m 21s","2022-12-09T16:43:30Z"
"UrQPanA-S88","The Corn Rake Murder | Full Episode","42m 12s","2022-12-09T12:00:16Z"
wcGxpmaBHZk,"The Tree that Helped Solve a Murder | Sneak peek","3m 53s","2022-12-08T13:30:12Z"
XYDiEcyDUBU,"""Lizzie Borden Took an Axe"" | Full Episode","41m 53s","2022-12-06T12:00:14Z"
ZREWhFX3Io4,"The Disappearance of Kelly Dwyer | Full Episode","41m 48s","2022-12-02T17:00:31Z"
tznfxYNTPOU,"Linda Slaten case: The nearly 40-year investigation into Florida mom's murder","4m 24s","2022-12-02T16:23:34Z"
VCoXwsWl1Z4,"The Betrayal of Linda Slaten | Sneak peek","2m 32s","2022-12-01T13:30:08Z"
nuee8RLjpBE,"The Shape of a Killer | Full Episode","42m 15s","2022-11-29T12:00:32Z"
"VeG-vTAP9Bc","Michael Politte paroled decades after conviction for his mother's murder","1m 43s","2022-11-25T21:05:01Z"
"RxWxM9OSy-c","The Case Against Michael Politte | Sneak peek","3m 59s","2022-11-23T13:30:12Z"
KheUErGCFJA,"What Ever Happened to Mary Day? | Full Episode",42m,"2022-11-22T12:00:29Z"
fJfxPupfq58,"""48 Hours” contributor Troy Roberts on his life-changing decision","4m 11s","2022-11-19T01:36:18Z"
erDs1XghzR4,"This little girl was once adopted — only to be brought back to Russia","5m 1s","2022-11-19T01:35:46Z"
MYhItnXyz0M,"Two women, two unsolved murders, and two orange socks","3m 50s","2022-11-19T01:23:38Z"
"8uY9ZN-30Co","""48 Hours"" investigates connected Colorado cold cases","4m 17s","2022-11-18T16:36:29Z"
iSzcgDiO_Ng,"Last Seen in Breckenridge | Sneak peek","3m 13s","2022-11-16T14:15:02Z"
oD5_GZZN_0U,"Police collect a cigarette butt to help close a decades-old cold case","5m 58s","2022-11-12T17:36:48Z"
"eU-X7tQ2wUs","Meet the DNA ""detective"" who helped solve a decades-old cold case","4m 53s","2022-11-12T00:48:39Z"
tOvMGqzLeMU,"How a genetic genealogist helped solve Roxanne Wood's ""unsolvable"" murder","2m 55s","2022-11-11T18:59:32Z"
tnMwSmXZYVQ,"The ""Unsolvable"" Murder of Roxanne Wood | Sneak peek","4m 17s","2022-11-10T13:30:15Z"
6H4gN8tlNFU,"Chandler Halderson's secrets revealed","5m 8s","2022-11-06T18:28:08Z"
Qt4naZtmQbc,"A Wisconsin couple suddenly disappeared — what was their son hiding?","4m 53s","2022-11-06T18:22:10Z"
eGs3uRscujI,"The Psychiatrist and the Selfie | Sneak peek","3m 26s","2022-11-03T18:52:00Z"
KHESrQimovk,"The Snapchat Clue | Sneak peek","3m 23s","2022-11-03T12:30:06Z"
xU7GIDi66xE,"Mandy Stavik: The Case No One Could Forget | Full Episode","41m 16s","2022-11-01T11:00:44Z"
MwDgSNGzPsI,"""My Life of Crime"": Season 3 of the award-winning true-crime podcast debuts","4m 45s","2022-10-27T17:02:58Z"
7S0Hu3Rl0SY,"The Disappearance of Kristin Smart | Full Episode","43m 24s","2022-10-26T16:41:16Z"
m3VZcMr9nqs,"Storm of Suspicion | Full Episode","42m 37s","2022-10-25T11:00:34Z"
HoEGHg5jw2U,"Louisiana mother recounts the details of violent kidnapping","3m 10s","2022-10-22T15:30:06Z"
cyWbvI3orZ4,"Deputy who discovered abducted woman reunites with her years later","2m 12s","2022-10-22T01:23:39Z"
CaWbL93zR4M,"Security camera records estranged husband: ""Kill her ... kill her.""","1m 53s","2022-10-22T01:21:16Z"
G65QIjCw3oc,"Sneak peek: The Disappearance of Kristin Smart",4m,"2022-10-21T23:49:41Z"
dKc5KStp6Xo,"The Kidnapping of Schanda Handley | Sneak peek","3m 59s","2022-10-20T12:00:27Z"
mx1ibaKW60U,"Student shares late professor's passion, taste for insects","1m 9s","2022-10-19T15:51:49Z"
KwTuFFZEvIs,"Karrie's Choice | Full Episode","42m 51s","2022-10-18T11:00:11Z"
R3bU5Fca7RQ,"Marianne Shockley's passion: Eating bugs","3m 2s","2022-10-15T18:00:22Z"
389uwyaIVg4,"Bodycam footage captures investigation of mysterious crime scene","4m 11s","2022-10-15T18:00:08Z"
sbJVHwhdjpY,"The Strange Death of Professor Shockley | Sneak peek","3m 45s","2022-10-13T11:00:37Z"
eczFCgWxRI4,"Gabby Petito: The Untold Story | Sneak peek","4m 22s","2022-10-12T21:59:19Z"
dkErwzoixKY,"Dead Ringer | Full Episode",42m,"2022-10-11T11:00:24Z"
eOvKm7666o0,"A Death In Payson Canyon | Full Episode","43m 10s","2022-10-07T11:00:35Z"
MVSBnxspMbg,"Fraudulent bank call leads police to new evidence in deaths of mother and daughter","1m 37s","2022-10-01T15:00:13Z"
VgilmfgNXFc,"911 caller says that his girlfriend's sister killed their mother","3m 26s","2022-10-01T11:00:27Z"
DgbfCnviXJo,"Death Hits Home: The Hargan Killings | Sneak peek","3m 10s","2022-09-29T13:00:15Z"
hrornjrs5lI,"Missing woman’s dog helps lead investigators to suspect with a criminal past","2m 7s","2022-09-27T17:37:31Z"
EaW83ys_NnU,"Police uncover 2006 murder suspect's criminal past","3m 30s","2022-09-27T17:36:51Z"
LOrLlKiJtJs,"Investigating the disappearance of Lori Ann Slesinski","2m 4s","2022-09-23T16:36:53Z"
IawGV2j2iRg,"Sneak peek: A Man with a Past","2m 54s","2022-09-22T11:00:09Z"
5xjXdZjhx1E,"What caused Lauren Kanarek to take her grievances to social media?",3m,"2022-09-17T18:08:49Z"
FaxK3El2NQw,"911 call: Lauren Kanarek shot by former Olympian Michael Barisone","1m 12s","2022-09-17T18:07:54Z"
9gAx8ZiJBl8,"The shooting of Lauren Kanarek: Sneak peek","3m 48s","2022-09-15T12:30:07Z"
"dnnkMy8l0-Y","Sneak peek: The Tara Grinstead Mystery","3m 45s","2022-08-17T21:57:34Z"
nUnyOGfd1i8,"Secrets of Waco | Full Episode","43m 37s","2022-08-16T11:00:32Z"
sBAeUZZ8ZV4,"Natalie Wood: Death in Dark Water | Full Episode",43m,"2022-08-09T11:00:27Z"
21syEVGNEZM,"What happened the night 12-year-old Jonelle Matthews disappeared?","2m 3s","2022-08-07T21:05:59Z"
pMo9p3TBcJw,"“True-crime junkie” inserts himself into a decades-long investigation","2m 35s","2022-08-07T21:05:39Z"
_x9ok3Ia5ow,"The Golden State Killer | Full Episode","43m 47s","2022-08-02T11:00:22Z"
45VxlVWCNJM,"Don Lewis disappearance: Investigating the “meat grinder” theory","3m 53s","2022-07-31T12:00:02Z"
"VWQGp-2FJSI","Who was Henry Jemmott?","2m 1s","2022-07-30T22:00:17Z"
TY0Ja3dPq4I,"Jasmine Hartin tells her side of the story","3m 5s","2022-07-30T18:00:08Z"
jbqc0uaYy_Q,"What happened the night Don Lewis went missing?","2m 12s","2022-07-29T23:10:15Z"
fkh45edYaHw,"The Case Against Brooke Skylar Richardson | Full Episode","42m 44s","2022-07-29T11:00:27Z"
CniNf7akc3M,"Chad Daybell’s children speak out in his defense","2m 26s","2022-07-23T20:00:02Z"
iaagikgU4O0,"JJ Vallow and Tylee Ryan: Inside their final days","1m 17s","2022-07-23T16:09:12Z"
4NZYlxoV4yQ,"Is Chad Daybell involved in Tammy Daybell’s death?","3m 8s","2022-07-23T11:00:07Z"
PEkbvjZETAE,"The Secrets of Chad Daybell's Backyard | Sneak peek","3m 31s","2022-07-20T17:39:14Z"
"PAaiEH-4rrw","Stephen Smith death: What happened to the S.C. teen?","2m 29s","2022-07-16T15:50:43Z"
mkJ9BeStr8s,"Woman wears the engagement ring of her slain fiancé years later","2m 37s","2022-07-09T18:00:14Z"
b8ZzUNtMua8,"A murder plan is discovered in a trash can — will it lead to a killer?","3m 9s","2022-07-08T19:30:02Z"
"-1UzM_isdFM","Peter Chadwick: Caught | Sneak peek","3m 40s","2022-06-29T00:56:14Z"
8VhyCa8fY28,"How did Nikki Kuhnhausen's murder inspire a new law?","2m 52s","2022-06-25T19:14:54Z"
_4_gl9mqrV0,"Brandon Pettit case: What is autism?","1m 25s","2022-06-18T20:00:13Z"
cYDEsDK0Eb0,"Inside the Brandon Pettit investigation and his defense","2m 45s","2022-06-18T15:00:31Z"
"W-cZVvMDd6E","A sister fights for her brother after he is accused of killing their parents","2m 30s","2022-06-17T21:23:42Z"
GndjcagvNZc,"Man wrongfully convicted of killing Idaho teen gets $11.7 million settlement","2m 26s","2022-06-16T20:26:07Z"
qKHXzp644Mo,"CBS News correspondent Richard Schlesinger announces his retirement","9m 1s","2022-06-13T11:50:01Z"
aY181p4gAxE,"A cowboy's ex-wife tells his family he was killed by their dog","1m 44s","2022-06-10T18:00:01Z"
qKdgsizZz2Q,"What happened to cowboy Ray Green?","1m 23s","2022-06-10T15:25:52Z"
_fVYTO127gU,"Inside Doug and Ashley Benefield's short and rocky relationship","3m 49s","2022-06-07T23:00:12Z"
zQTvr5h84i4,"Eva Benefield details the emotional toll of her father’s death","4m 20s","2022-06-07T19:59:23Z"
80Mv0OLEdvo,"Inside Michelle Carter's texting trial","5m 31s","2022-05-31T16:12:11Z"
"HAoYgFyg6-Y","Man celebrates 70th birthday after release from prison","1m 56s","2022-05-25T12:30:04Z"
CHgmteCOKGM,"Michelle Carter and Conrad Roy - Death by Text: Sneak peek","3m 43s","2022-05-25T02:53:44Z"
"eof-BO2PM5c","New York lawyer makes it his mission to free Louisiana man from prison","4m 38s","2022-05-21T20:00:08Z"
nL3tfqELeNw,"Vincent Simmons released from prison after 44 years","7m 44s","2022-05-21T16:40:43Z"
ZtiCQl1bJq4,"Sneak peek: The Disappearance of Jennifer Dulos - What Does the Other Woman Know?","3m 19s","2022-05-20T15:11:59Z"
ZfywdOWyBbs,"A woman casts doubt on account of twin sisters who say they were raped as teens","6m 45s","2022-05-20T13:27:52Z"
qT8ODzvojdQ,"“Please Don’t Tell”: Sneak peek","3m 36s","2022-05-19T02:22:53Z"
"srKYTeJZd-E","Former Texas attorney faces questions after multiple men in her life end up dead","1m 26s","2022-05-06T17:06:49Z"
ReJUvODprto,"Sneak peek: Chasing Catherine Shelton (Part 2)","4m 12s","2022-05-05T12:00:15Z"
Fp9fUVTryoY,"Allegations of murder, mayhem swirl around former attorney","2m 55s","2022-04-30T18:21:41Z"
XOFk11Pduo0,"Who is Catherine Shelton?","2m 5s","2022-04-30T17:18:40Z"
EohXl5pmtiE,"Man who had murder conviction overturned may have to go back to prison","1m 24s","2022-04-28T21:53:01Z"
beS6FV3z5BY,"Chasing Catherine Shelton (Part 1): Sneak peek","4m 24s","2022-04-28T15:56:00Z"
3WD7SdXcNek,"""48 Hours"" sits down with a Canadian man who escaped ""The Dexter Killer""","1m 53s","2022-04-27T13:41:14Z"
k0ypEKzMrDU,"Filmmaker lures victim to garage using a dating site","3m 55s","2022-04-23T19:34:26Z"
"5D3cbQQJ-Bg","Filmmaker lures victim to garage using a dating site","3m 55s","2022-04-23T16:11:08Z"
B7SHWjKfjjg,"Letters from Mark Twitchell: Inside the mind of a killer","2m 35s","2022-04-23T14:40:32Z"
nFwNappPBOg,"""The Dexter Killer""'s letters revealed for the first time on television","4m 15s","2022-04-22T15:32:47Z"
1Dyg_Z_kK9o,"""The Dexter Killer"": Sneak peek","3m 14s","2022-04-21T12:30:00Z"
oZ39oa7B2S8,"An experienced hunter dies from a fatal gunshot wound","1m 45s","2022-04-20T23:30:28Z"
eLvQdf_z4LQ,"A shotgun blast and a scream causes panic","3m 8s","2022-04-16T14:52:25Z"
SJZxO7mHemE,"American woman dies mysteriously during a hunting trip to Zambia","3m 15s","2022-04-16T13:56:18Z"
tvS6FTD4YpE,"Death on Safari: Sneak peek","3m 35s","2022-04-14T12:30:14Z"
Ug3Z4tvvuxc,"Digital clues help uncover Dallas murder-for-hire plot","1m 20s","2022-04-13T16:43:21Z"
"2lcw-K4BvKs","Was a man's death a robbery gone wrong – or a murder plot?","2m 34s","2022-04-09T00:15:41Z"
"4K-gy2SG6Oc","""48 Hours"" investigates the murder of Texas airline manager gunned down outside his home","4m 21s","2022-04-08T21:15:12Z"
PH69TAXvIZs,"The Plot to Kill Jamie Faith: Sneak peek","2m 53s","2022-04-07T12:30:06Z"
nyOzFKYbUfs,"Tech executive kidnapped and murdered","3m 15s","2022-04-02T18:00:12Z"
rEbON3XqgFc,"Who wanted to kill Tushar Atre?","2m 14s","2022-04-02T01:21:26Z"
hEkrV8y14g8,"""48 Hours"" investigates the kidnapping and murder of a California entrepreneur","3m 45s","2022-04-01T14:55:44Z"
IrehndhurkY,"Sneak peek: Who Shot the Tech Exec?","2m 44s","2022-03-31T12:30:02Z"
34xUYgWd9TE,"What happened to Trevor's pants?",31s,"2022-03-30T20:34:51Z"
XGqIv5YO4oc,"Child killer gets parole after 28 years behind bars","6m 39s","2022-03-27T01:27:26Z"
"YZbp2qgJ-_w","Parents of murdered boy celebrate son's memory with his favorite treat","3m 9s","2022-03-25T16:29:29Z"
aaY5pKipPTk,"Killer of 4-year-old boy freed, parents begin to heal","3m 32s","2022-03-23T20:57:19Z"
uHV6oX3HTDc,"Eric Smith, convicted of murder as a child, released from prison","6m 17s","2022-03-18T18:25:19Z"
8_4RBGkDmmY,"Eric Smith: Gambling on a Killer - Sneak peek","4m 27s","2022-03-17T12:30:02Z"
"K8-J9kpSpl0","""48 Hours” correspondent charmed by python","2m 35s","2022-03-16T13:00:48Z"
MdmPmkKY3Tg,"Ben Renick, renowned reptile breeder, found dead in literal snake pit","2m 40s","2022-03-13T07:48:35Z"
PVHf1tB3oYM,"Ben Renick death: ""48 Hours"" investigates murder of renowned snake breeder","2m 32s","2022-03-11T21:58:40Z"
kCJH7keX8A0,"The Poisonous Wife | Sneak peek","3m 46s","2022-03-10T13:30:09Z"
rYEOdANluZ0,"Sneak peek: What Ally Kostial Didn’t Know","4m 3s","2022-03-03T13:30:18Z"
Zdjtcziu_LE,"NYPD Detective Katrina Brownlee on working undercover","1m 28s","2022-03-02T12:28:12Z"
xkAq3nV4juU,"Retired NYPD detective shares her story of survival","2m 9s","2022-02-25T16:57:37Z"
v0CSof8rASs,"Sneak peek: Katrina Brownlee: The Good Cop","4m 13s","2022-02-24T19:12:00Z"
tamar_7_Qmw,"“48 Hours” investigates disappearance of Maya Milette — whose husband sought help from spellcaster","2m 6s","2022-02-23T13:33:34Z"
8MWmnJDaHyg,"Sneak peek: The Mysterious Death of Kat West","3m 18s","2022-02-17T17:41:05Z"
hIGzqkGGMSI,"Sneak peek: Searching for Maya Millete","3m 18s","2022-02-17T13:30:07Z"
qTSnWirpabg,"Drew Carey on the text his ex-fiancée sent days before her death",20s,"2022-02-10T14:55:00Z"
tTK5MPix8t8,"Sneak peek: The Final Hours of Amie Harwick","3m 33s","2022-02-09T14:45:03Z"
iKWdXKxKZTM,"Sneak peek: The Yogurt Shop Murders","3m 31s","2022-02-03T13:30:24Z"
xc_E2dKJYsY,"Sneak peek: Mystery on County Road M","3m 37s","2022-01-27T14:36:16Z"
"rxnrb-5TpU4","Ryan Ferguson on life’s challenges and “The Amazing Race”","6m 55s","2022-01-24T20:24:48Z"
6LRxh9IlyGw,"The Suzanne Morphew Case: Nothing Is What It Seems","3m 38s","2022-01-20T13:30:01Z"
4SoLLbG5dDQ,"Sneak peek: Who Killed Jonelle Matthews?","3m 59s","2022-01-06T13:00:02Z"
M_YR2DIX0No,"Sneak peek: The Missing Millionaire: A “Tiger King” Mystery","3m 28s","2021-12-30T14:00:06Z"
g_zI9YbkVzk,"Sneak peek: Natalie Wood: Death in Dark Water","3m 50s","2021-12-22T17:50:28Z"
I08dlW7lRmA,"Nikki Kuhnhausen's Life and Death: ""48 Hours"" sneak peek","4m 3s","2021-12-15T17:05:59Z"
sBVhGIZgbUM,"Sneak peek: Who Killed Rachael DelTondo?","3m 41s","2021-12-09T13:30:08Z"
_mn2i7vNcu8,"Sneak peek: What Happened to the Perfect Child?","3m 49s","2021-12-02T20:09:16Z"
"-tjOplkQmEA","Sneak peek: What Happened to the Perfect Child?","3m 53s","2021-12-02T18:38:07Z"
w1AqE_s_jx0,"Sneak peek: A Promise to Ahmaud","3m 45s","2021-11-26T16:46:00Z"
7xFWUHFTv_Y,"Sneak peek: What Happened to the Perfect Child?","3m 53s","2021-11-24T14:50:56Z"
dRP2W5dcjFA,"Sneak peek: A Killer in the Family Tree","3m 42s","2021-11-18T13:30:07Z"
14lb86u3yOg,"New hope in treating PTSD with psychedelic drugs","7m 47s","2021-11-14T17:51:21Z"
s_UYB4RPxEo,"Sneak peek: The Ring: The Murder of Patrick De La Cerda","3m 35s","2021-11-11T13:30:16Z"
IZOyCbTcfzs,"Sneak peek: The Diary of Martha Moxley","3m 12s","2021-11-04T12:30:09Z"
EGySf5MtEdM,"Sneak peek: The Murdaugh Mysteries","4m 12s","2021-10-28T23:42:29Z"
222H6ODdUts,"Sneak peek: The Station Nightclub Fire: Who's Responsible?","3m 38s","2021-10-21T12:00:01Z"
g13fJZg0Yck,"Sneak peek: #LindasStory","3m 41s","2021-10-13T19:46:43Z"
77G6bqFqinY,"Sneak peek: Jasmine Hartin's Shot in the Dark","3m 16s","2021-09-30T13:00:03Z"
"mSS-aNa5mo4","Preview: What Happened to Gabby Petito?","3m 42s","2021-09-25T11:39:20Z"
uluIgQsBf9A,"""48 Hours"" explores what happened to Gabby Petito","8m 1s","2021-09-24T15:49:54Z"
qr477CTTk4Y,"Preview: What Happened to Gabby Petito?",21s,"2021-09-23T18:49:00Z"
_lSSPoFmB2k,"Sneak peek: The Online Life & Death of Bianca Devins","3m 36s","2021-09-16T13:00:29Z"
"Q-ZsgSkkzqY","""48 Hours"" preview: The Black Swan Murder?","6m 37s","2021-09-08T16:44:17Z"
gGqm26yszLk,"The Black Swan Murder? Sneak peek:","3m 38s","2021-09-06T12:00:18Z"
"E-4QXa8gdbU","The Circleville Letters: Sneak peek","3m 41s","2021-08-23T10:00:05Z"
zXDVXgP_wxo,"Sneak peek: The Troubling Case Against Kevin Cooper","3m 3s","2021-07-22T00:37:40Z"
GJ5e07hgYAw,"Sneak peek: The Case Against Mary Katherine Higdon","3m 14s","2021-07-21T22:28:20Z"
ztMww3bpdNY,"Sneak peek The Fenn Treasure","3m 26s","2021-05-20T12:00:21Z"
jhkqaWDJzII,"A Sister's Fight for her Brother: Sneak peek","3m 25s","2021-05-13T16:08:22Z"
PQ9j322ZIZI,"Sneak peek: The COVID Cover-Up: Searching for Gretchen Anthony","3m 24s","2021-05-06T12:00:09Z"
"aCWyJ-ErLnc","Sneak peek: The COVID Cover-Up: Searching for Gretchen Anthony","3m 24s","2021-05-06T12:00:00Z"
LAeg3d5dTcc,"Sneak peek: Scott Peterson: Case in Question","3m 30s","2021-04-29T12:00:20Z"
zMOTIxOVwGA,"The Killing of Cowboy Ray Green: Sneak peek","3m 19s","2021-04-22T12:00:33Z"
"M28OI-v4TIw","Paramedic says she joined OnlyFans to make ends meet","1m 40s","2021-04-09T23:39:36Z"
"fJplTd6h-98","Sneak peek: The Mysterious Death of Kat West","3m 30s","2021-04-08T10:42:45Z"
O3khZexmPOw,"Sneak peek: The Kidnapping of Jonelle Matthews","3m 12s","2021-03-25T13:00:06Z"
yclGhlN1MYY,"Sneak peek: The Eye Drop Homicide","4m 3s","2021-03-11T14:00:30Z"
qgefAvychxo,"Sneak peek: Fighting for Aniah","2m 55s","2021-03-04T14:00:31Z"
0YlTOzmRgik,"Sneak peek: The Puzzle: Solving the Madeleine McCann Case","3m 6s","2021-02-25T14:00:00Z"
"XWAwPF-e2tA","Sneak peek: The Deliveryman Murders","3m 36s","2021-02-18T14:00:08Z"
zYAB6pv1dQc,"""I have no idea where Jennifer is."" Detectives grill ""the other woman"" in Jennifer Dulos case","1m 19s","2021-02-12T13:10:00Z"
g9u0luf23xU,"Sneak peek: The Search for Christie Wilson","3m 35s","2021-01-28T13:00:11Z"
"OrX2K-ssF4k","Sneak peek: The 30-Year Secret – The Tracey Harris Murder","3m 53s","2021-01-21T16:51:58Z"
oLEM0V16LsM,"Sneak peek: The Murder of Jackie Vandagriff","3m 33s","2021-01-14T14:00:13Z"
ZxhbrrF8wig,"Sneak peek: The Suspicious Death of Christian Andreacchio","3m 33s","2021-01-08T04:19:39Z"
nF8BbInbVrg,"Sneak peek: The Hunt for the Long Island Serial Killer","3m 37s","2020-12-10T14:00:31Z"
K2ux0TAx96c,"Sneak peek: The Case Against Nicole Addimando","3m 43s","2020-11-19T14:00:05Z"
kFTFOmyb1Vo,"Sneak peek: Christy Martin - The Fight of Her Life","4m 5s","2020-11-12T14:00:08Z"
hUDbRGeC4Ao,"Sneak peek: Murder at the Mall: The Michelle Martinko Case","3m 8s","2020-11-05T14:00:09Z"
puSTJiDZlBI,"Sneak peek: The Murder of Anna Repkina","3m 26s","2020-10-29T13:00:23Z"
RbxMl0qVzpE,"Sneak peek: Where is Jennifer Kesse?",3m,"2020-10-21T13:25:01Z"
"M4Mcgtcq-Tc","Sneak peek: Justice for Ahmaud","3m 14s","2020-10-08T20:58:42Z"
sZHalkKIhgU,"Sneak peek: The Final Days of JJ and Tylee","3m 23s","2020-10-01T12:00:10Z"
MITqpSMWoXc,"Sneak peek: The Ambush of Kevin Harris","3m 27s","2020-09-28T15:11:07Z"
AFR8Vpky99k,"""48 Hours Suspicion"" preview: The Ambush of Kevin Harris",31s,"2020-09-27T03:00:02Z"
"n3z-nLeLXMU","Iowa farmer calls 911 after his wife is found impaled by a common farm tool","1m 42s","2020-09-25T21:27:10Z"
Nq1h32LgSLU,"Sneak peek: The Corn Rake Murder","3m 24s","2020-09-24T06:05:00Z"
Oykqr0iMpPs,"Body cameras capture the chaos as police respond to a 911 call from a frantic young woman","1m 38s","2020-09-22T21:08:50Z"
"-BNYylGYyl0","Police bodycams roll as man describes what happened before girlfriend stops breathing","1m 52s","2020-09-18T19:42:49Z"
PoJuyqpCh0I,"Sneak peek: The Final Hours of Cayley Mandadi","3m 22s","2020-09-18T19:02:32Z"
trotrm5vPEw,"""48 Hours"": We're back!",36s,"2020-09-15T20:55:18Z"
90tJ914KQbA,"Detectives confront murder suspect as he nods off during interview","2m 6s","2020-09-11T12:05:00Z"
62KpmyMmZfg,"Sneak peek: Home Renovation Homicide","3m 48s","2020-09-11T12:00:05Z"
ELTd9XNaXpI,"Was missing millionaire Don Lewis pushed from a plane?","1m 56s","2020-09-10T21:30:25Z"
xHUOAIoNhEs,"Preview: Home Renovation Homicide",21s,"2020-09-10T03:05:01Z"
