Video ID,Title,Length,Published,Region Restriction Count
0FKYl4VqpXE,Puppy Tied to Fire Hydrant Gets Rescued From the Blistering Heat | Pit Bulls & Parolees,8m 28s,2021-07-19T16:00:01Z
3H6x6B0AIEs,Wyclef Jean Celebrates Getting a Massive Caribbean Themed Tank | Tanked,8m 18s,2021-07-15T16:00:03Z
2ABYD9X074U,Game Warden Saves Egret From Dogs | Lone Star Law,9m,2021-07-12T16:00:01Z
Y2qukXxOWw4,Cat With Rare Physical Condition Is A Bully! | My Cat From Hell,8m 45s,2021-07-08T16:00:29Z
4wU1ISbL1ew,The Ultimate Otterly Adorable Otter Compilation! | Animal Planet,14m 45s,2021-07-05T16:00:03Z
BXG3EyVW0KA,Dr. Ross Helps Jingles The Chinchilla | The Vet Life,8m 45s,2021-07-01T16:00:08Z
up-7Q-4UTO8,Puppy Party Is Required to Get Adopted | Pit Bulls & Parolees,8m 54s,2021-06-28T16:00:33Z
RGAZsx4Qqo4,Beautiful Nautical Themed Tank is Filled with Custom Painted Turtles | Tanked,8m 29s,2021-06-24T16:00:21Z
2j-ZjrX2QXg,Hummingbird Is Stuck Inside A Liquor Store | Lone Star Law,8m 58s,2021-06-21T16:00:01Z
3DpoUuc7d8w,Baby Food Helps Build Traumatized Cat's Confidence | My Cat From Hell,8m 52s,2021-06-17T16:00:04Z
nSbK3MShU2M,Bobo's Proves Why He Is A Top Sasquatch Investigator | Finding Bigfoot,13m 19s,2021-06-14T16:00:21Z
Yo3ZPQXOWVk,Dr. Lavigne Operates On A Siberian Husky | The Vet Life,8m 47s,2021-06-10T16:00:27Z
6q2B7Wrqh2U,Dog Is Super Happy To Be Adopted By Loving Family | Pit Bulls & Parolees,8m 57s,2021-06-07T16:00:03Z
sNRvBi8HFsU,Brett and Wayde Put Sharks in a Clothing Store Tank | Tanked,8m 13s,2021-06-02T16:00:22Z
dzxmmIC6jeg,Two Fawns Illegally Kept As Pets | Lone Star Law,8m 36s,2021-06-01T16:00:16Z
Tx5mlBaSJYM,This Cat's Life Is In Jackson's Hands | My Cat From Hell,9m,2021-05-31T16:00:24Z
4fLPkPWz_to,Dr. Evan Bonding With Animals | Evan Goes Wild,13m 7s,2021-05-29T16:00:02Z
FtosaftYCas,Dr. Ross Treats An Amazing Crested Pekin Duck | The Vet Life,8m 40s,2021-05-28T16:00:14Z
__uhg38kmWk,Villalobos Rescues Dogs Left Behind in Police Raid | Pit Bulls & Parolees,8m 34s,2021-05-27T16:00:13Z
Qo-k_5UmYRE,Ty Dolla Sign's Music Awards Decorate His Stunning New Fish Tank | Tanked,8m 38s,2021-05-26T16:00:13Z
PjZnf2EFWbE,Game Wardens Worried About Neglected Dogs | Lone Star Law,8m 52s,2021-05-25T16:00:09Z
FTEF5ChM4Sc,Is This Neutered Cat Producing Testosterone? | My Cat From Hell,8m 46s,2021-05-24T16:00:07Z
wImaGyd60Hs,Game Wardens Helping All Kinds Of Animals | Lone Star Law,14m 54s,2021-05-22T16:00:23Z
LoU3lUnq_GA,Dr. Nath Helps Sweet Cat With His Defecation Problem | The Vet Life,8m 55s,2021-05-21T16:00:11Z
I86re7J140Y,Abandoned Dog Falls in Love With Potential Adopters | Pit Bulls & Parolees,8m 14s,2021-05-20T16:25:42Z
xyf0tOw2PlM,Kevin Smith Ecstatic About His Turtles' Impressive New Home | Tanked,8m 2s,2021-05-19T16:00:25Z
BZ7I9WtWcM4,Game Wardens Struggle To Catch A Deer Kept As A Pet | Lone Star Law,8m 55s,2021-05-18T16:00:11Z
1q2yJmiGWG8,Fighting Cats Got Woman Kicked Out Of Her Apartment! | My Cat From Hell,8m 59s,2021-05-17T16:00:01Z
XugI_QKvJ5k,Australia Zoo's Care Programs & Fun Activities! | Crikey! It's The Irwins,14m 46s,2021-05-15T16:00:14Z
F5qgk32ZVy0,A Pig and a Hedgehog Get Their Health Check Ups! | The Vet Life,8m 30s,2021-05-14T16:00:07Z
-_FfAoTbGG8,Dogs Won't Stop Wagging Their Tails After Being Rescued | Pit Bulls & Parolees,8m 2s,2021-05-13T16:00:00Z
5lsvk8Zip-s,Actress Alyssa Milano Goes Crazy For Her Elegant Aquarium | Tanked,8m 40s,2021-05-12T16:00:04Z
GrsbAtjRdHc,100lb Tortoise Finds The Perfect Place To Live | Lone Star Law,8m 23s,2021-05-11T16:00:18Z
HDITPvc5W44,Cats And Dog Fight Over 20 Times A Day! | My Cat From Hell,8m 56s,2021-05-10T16:00:09Z
TPSaacHWbMg,Adorable Puppies Get Ready For Their Future Careers | Too Cute!,14m 59s,2021-05-08T16:00:15Z
0UJCQGcvmhc,Dr. Blue Helps Poor Dog With Her Appetite | The Vet Life,8m 17s,2021-05-07T16:00:01Z
jvwKOFbcw10,Adorable Rescue Puppy Relearns How to Walk | Pit Bulls & Parolees,8m 5s,2021-05-06T16:00:31Z
vhUDeWjXavE,Exotic Fish Amaze WWE Superstar Chris Jericho's Son! | Tanked,8m 30s,2021-05-05T16:00:33Z
s1S0q5YM8YQ,Game Wardens Catch Fishermen Breaking The Law | Lone Star Law,8m 45s,2021-05-04T16:00:24Z
lnd1sQwyU5M,Couple Had To Call 911 After Their Cat's Vicious Attack | My Cat From Hell,9m 1s,2021-05-03T17:26:39Z
Yb3tXjDitk0,Dr. Blue's Best Moments At Cy-Fair Animal Hospital | The Vet Life,12m 52s,2021-05-01T16:00:32Z
68iYk72fWf4,Chihuahua Reunited With Owner After Mugging | Pit Bulls & Parolees,8m 13s,2021-04-30T16:00:09Z
3oZNLPrai2M,Brett And Wayde Build The Biggest Shark Tank Of Their Careers | Tanked,8m 44s,2021-04-28T16:00:04Z
6QCGCMUlpG4,Game Wardens Release A Bobcat Cub | Lone Star Law,8m 56s,2021-04-27T16:00:03Z
OyHTOKj9p6s,Jackson Makes Owners Wear Catnip Cozies To Stop Their Cat's Peeing | My Cat From Hell,9m 10s,2021-04-26T16:00:10Z
cPLDIaIkRHo,Learn More About Australia’s Marsupials | Animal Planet,13m 27s,2021-04-24T16:00:30Z
xFDBhWij1O4,2-Year-Old Stung by Venomous Scorpion | Monsters Inside Me,8m 23s,2021-04-23T16:00:40Z
F3ZUdCAFnOc,Game Warden Relocates A Furious Raccoon | Lone Star Law,8m 50s,2021-04-22T16:00:07Z
0Y6Z0YRTz6o,Nepali Monks Have Kept An Alleged Yeti Hand For Decades | Finding Bigfoot,8m 28s,2021-04-21T16:00:00Z
bgpNVnOf5Vg,Rescue Dog Survives Cancer and Gets Adopted | Pit Bulls & Parolees,8m 40s,2021-04-20T16:00:30Z
GTBVJj_mNyc,Owner Is To Blame For His Cat's Aggressiveness | My Cat From Hell,8m 57s,2021-04-19T16:00:14Z
PSMHabw3HVU,A Ferret Or A Pig: Which One Would You Rather Have As A Pet? | Animal Planet,14m 19s,2021-04-17T16:00:18Z
SoMsUizyBGA,Owl That Swallowed A String Makes Full Recovery | Lone Star Law,8m 45s,2021-04-16T16:00:10Z
T10qmb5-LA0,Doctors Remove Huge Parasite From Eyeball | Monsters Inside Me,8m 26s,2021-04-15T16:00:13Z
yhFBfDTX-FE,Matt Moneymaker Records A Sasquatch Whistle | Finding Bigfoot,8m 57s,2021-04-14T16:00:27Z
920H6WRgwxs,Tia Rescues Dog Tied Up in Abandoned House | Pit Bulls & Parolees,8m 59s,2021-04-13T16:00:03Z
5um0CssmRbw,It's The Cat Or Me Cat Constantly Pees On The Wall Of This Couple's Bedroom | My Cat From Hell,8m 53s,2021-04-12T16:00:02Z
r-_400jpb6w,Take A Closer Look At These Feisty Alligator Snapping Turtles! | Animal Planet,14m 56s,2021-04-10T16:00:15Z
6kfUyNEZI1M,Tick Bite Infects Woman With Rare Parasites | Monsters Inside Me,8m 41s,2021-04-09T16:00:05Z
EJktQAYno1M,Ranae & Matt Have Trouble Believing This Sasquatch Sighting | Finding Bigfoot,9m,2021-04-08T16:00:05Z
ZNmQh-hb1go,Potential Adopter Finally Reunited With Rescue Dog | Pit Bulls & Parolees,8m 45s,2021-04-07T16:00:30Z
fOZUuwx-ZOU,Cat Is Rushed To The ER After Eating A Towel! | My Cat From Hell,8m 54s,2021-04-06T16:00:26Z
AfpHfTAuQ8I,Game Warden Finds Evidence Of An Illegal Deer Shooting | Lone Star Law,8m 8s,2021-04-05T16:00:04Z
amY3TV3gkcA,Meet The Beautiful Giraffes Of The Bronx Zoo! | The Zoo,14m 2s,2021-04-03T16:00:00Z
Yx_v1d2x2wA,Contact Lens Parasite Almost Blinds Woman | Monsters Inside Me,8m 35s,2021-04-02T16:00:31Z
Ib78wK0aXig,Local Anthropologist Discovers Sasquatch Tracks! | Finding Bigfoot,8m 51s,2021-04-01T16:00:15Z
UbRn--NAjak,Tania Rescues Dog Living In A Pile Of Trash | Pit Bulls & Parolees,8m 59s,2021-03-31T16:00:12Z
Kv658FzocLc,Feisty Cat Learns To Love Cuddles Thanks To Opera Music! | My Cat From Hell,9m 6s,2021-03-30T16:00:16Z
Oww4gxWBjw8,Over 300 Sea Turtles Saved From Hypothermia! | Lone Star Law,8m 26s,2021-03-29T16:00:07Z
AEAg5LDjnG0,Zoe & Jackson's Biggest Training Challenges | Cat vs. Dog,14m 50s,2021-03-27T16:00:07Z
jUIWqmA_UKY,Cat-Scratch Disease Partially Blinds Woman | Monsters Inside Me,8m 39s,2021-03-26T16:38:05Z
6uJKLJ3jMtw,Girl Experiences Six Sasquatch Sightings! | Finding Bigfoot,8m 50s,2021-03-25T16:00:07Z
h1Jh9imD2qo,Vets Save Dog With Gunshot Wound Then Adopts Him | Pit Bulls & Parolees,8m 55s,2021-03-24T16:30:05Z
B5vnVqnOA4c,Cat Attacks Owner Whenever She Folds Laundry! | My Cat From Hell,8m 49s,2021-03-23T16:00:04Z
D2dPFWP9Vj0,Intimidating Alligator Snapping Turtle Puts Up A Fight! | Lone Star Law,8m 31s,2021-03-22T16:00:03Z
4L3zX4MnZX0,The Team's Most Compelling Evidence Of Bigfoot's Existence | Finding Bigfoot,14m 42s,2021-03-20T16:00:02Z
Kn2Gr4lYCzE,Tapeworms Put Woman's Life on the Line | Monsters Inside Me,8m 6s,2021-03-19T17:18:41Z
1EPVH8hDwcg,Kids Capture A Mysterious Figure While Filming A Domestic Video | Finding Bigfoot,8m 49s,2021-03-18T16:00:00Z
9RduoXoYPwU,Tia Tearfully Separates Dog From Poor Owner | Pit Bulls & Parolees,8m 17s,2021-03-17T16:00:06Z
IzAYcHHbRx8,Cat Does Anything He Can To Escape His House! | My Cat From Hell,8m 57s,2021-03-16T16:00:04Z
N7yuEHpy5GI,Young Alligator Is A Threat To Domestic Animals | Lone Star Law,8m 54s,2021-03-15T16:00:20Z
dMXM6oRmX2U,Planned Pethood Plus' Tiniest (And Extra Cute) Patients! | Dr. Jeff: Rocky Mountain Vet,14m 25s,2021-03-13T17:00:24Z
aieAh9ETMkk,Fungus Grew Inside Woman's Body | Monsters Inside Me,8m 59s,2021-03-12T18:19:23Z
VdPfx7boeys,Man Might Have Filmed A Baby Sasquatch Sleeping On A Tree | Finding Bigfoot,9m 1s,2021-03-11T17:00:11Z
4sq28SsR8S4,Villalobos' Elaborate Plan To Rescue A Poor Dog | Pit Bulls & Parolees,8m 51s,2021-03-10T17:30:00Z
34mNVCuE8tc,Traumatized Cat Won't Stop Attacking 14 Year-Old | My Cat From Hell,8m 37s,2021-03-09T17:00:01Z
LZf644xCdgI,Severely Injured Bald Eagle Is Rushed To The Clinic | Lone Star Law,9m 4s,2021-03-08T17:00:07Z
RNGFg1WAFog,Jackson's Best Cat Behavior Transformations | My Cat From Hell,14m 54s,2021-03-07T17:00:22Z
689GNOEolCU,Malaria Parasites Possess Woman's Mind | Monsters Inside Me,8m 26s,2021-03-05T17:00:03Z
ZkFsHxWaUgs,Hidden Camera Captures A Young Sasquatch! | Finding Bigfoot,8m 51s,2021-03-04T17:00:26Z
WCDH9CPoviU,Rescued Pup's Unbroken Spirit Gives Tia Goosebumps | Pit Bulls & Parolees,8m 26s,2021-03-03T17:00:27Z
9xXYZLN9kvk,Stressed Cat Pees Blood Over Her Owner's Laundry | My Cat From Hell,8m 39s,2021-03-02T17:00:06Z
CFRzBCwit0A,Game Wardens Set Up A Deer Decoy To Catch Poachers | Lone Star Law,8m 45s,2021-03-01T17:00:10Z
mbw-nhpJt4k,Tia's Most Ingenious Dog Rescue Moments | Pit Bulls & Parolees,13m 53s,2021-02-27T17:00:13Z
jiQ297MGkJU,Parasite Causes Really Bad Flatulence | Monsters Inside Me,8m 43s,2021-02-26T17:00:18Z
9FMSU-FTCHU,Local Investigators Have Found Bigfoot Footprints! | Finding Bigfoot,8m 48s,2021-02-25T17:00:07Z
z0jEFHCdCk0,Frightened Dogs Saved From Getting Crushed by Logs | Pit Bulls & Parolees,8m 51s,2021-02-24T17:00:33Z
kIKcCBnlf0U,Game Warden Investigates The Shooting Of A Protected Hawk | Lone Star Law,8m 51s,2021-02-23T17:00:30Z
sU53tUPWxMQ,Just One Bite Could Infect This Cat With FIV | My Cat From Hell,8m 47s,2021-02-22T17:00:33Z
R_lxnRnbdUE,Cute Baby Birds | The Zoo,13m 31s,2021-02-20T17:00:24Z
r9OdfB6aabA,Pet Rat Puts Young Boy's Life At Risk | Monsters Inside Me,8m 58s,2021-02-19T17:00:20Z
MAwh5Eo6CLg,Ranae & Matt Have Trouble Believing This Bigfoot Witness' Story | Finding Bigfoot,8m 59s,2021-02-18T17:00:06Z
c2w1TjJBJ4c,Dr. Jeff Can't Find This Labrador's Kidney! | Dr. Jeff: Rocky Mountain Vet,8m 55s,2021-02-17T18:00:23Z
EXeoh4eeYTg,Cat Attacks People When They Cry | My Cat From Hell,8m 29s,2021-02-16T17:00:10Z
BPHpyJA5i7Q,Raccoons Are Relocated After Killing Woman's Pets | Lone Star Law,8m 54s,2021-02-15T17:00:08Z
ZJB3bxIvYjY,Cute and Adorable Primates | The Zoo,13m 55s,2021-02-14T17:00:14Z
LpGvT4zaL-k,Cats' Behavior Tears Family Apart | My Cat From Hell,8m 42s,2021-02-13T17:00:07Z
yDugirtr4YY,Sasquatch Creeping Up On Prey Is Captured By Hidden Camera | Finding Bigfoot,8m 53s,2021-02-12T17:00:35Z
eD8QxK8QA90,Stitches From Previous Surgery Were Hurting This Cute Yorkie! | Dr. Jeff: Rocky Mountain Vet,8m 36s,2021-02-11T17:00:13Z
q4K7iTFMohk,Boy Develops Spots On Skin After Contact With Armadillo | Monsters Inside Me,8m 41s,2021-02-10T17:00:32Z
9D3_V6279oA,Game Wardens Save Cows From Flooded Area | Lone Star Law,8m 24s,2021-02-08T17:00:03Z
PeBnNxgCDMc,Boys World Perform The National Anthem | Puppy Bowl XVII,1m 59s,2021-02-08T15:00:08Z
aCIxotfhQ24,The First Touchdown of Puppy Bowl XVII!,1m 27s,2021-02-07T23:00:01Z
t3-XNma1QE8,Therapy Puppy's Road To The Puppy Bowl | Puppy Bowl XVII,2m 55s,2021-02-07T16:00:15Z
XolV_VvR52o,Weird But Loveable Animals | The Zoo,13m 42s,2021-02-06T20:00:05Z
pWcWQ_dBA6A,Kristen Bell Helps Puppy Find New Home | Puppy Bowl XVII,2m 54s,2021-02-06T16:00:10Z
DcMyBzjN8eI,Jackson Saves Aggressive Cat From Being Put Down | My Cat From Hell,8m 41s,2021-02-05T17:00:05Z
_k4sJrfvQt4,Bobo Finds A Yeti Footprint While Investigating In Nepal | Finding Bigfoot,9m 1s,2021-02-04T17:00:28Z
97ULotawEBs,Vet Tech Adopts The Cutest Sphynx Cat | Dr. Jeff: Rocky Mountain Vet,8m 59s,2021-02-03T17:00:08Z
9nIMckAPBic,Sandfly Infects Man With A Deadly Parasite | Monsters Inside Me,8m 5s,2021-02-02T17:00:02Z
v6SRNU4uODs,Young Alligator Is Relocated By Game Warden | Lone Star Law,8m 55s,2021-02-01T17:00:21Z
RoLr5dZiXDk,Rescue Dogs Are Helped By Planned Pethood Plus | Dr. Jeff: Rocky Mountain Vet,14m 32s,2021-01-31T17:00:11Z
lEzye6q3T6U,They Are Here. That Was A Sasquatch! | Finding Bigfoot,8m 48s,2021-01-30T17:00:14Z
A8LpdothjXw,Jackson Is Shocked By Cat's Night Terrors | My Cat From Hell,8m 24s,2021-01-29T17:00:09Z
22B5D6FWvwA,First Look: Puppy Bowl XVII,1m 30s,2021-01-28T18:08:15Z
5Pv_IhljVJI,Basket Of Kittens Brings Joy To The Clinic | Dr. Jeff: Rocky Mountain Vet,8m 29s,2021-01-27T17:00:01Z
NV1wXfvEIu4,Abrin Toxin Poisons Young Girl | Monsters Inside Me,8m 23s,2021-01-26T18:31:12Z
2RUN3DN_sE8,Game Warden Tries To Find A Missing Injured Deer | Lone Star Law,8m 34s,2021-01-25T17:00:00Z
wepyPH0U66M,Quirky Cat Owners | My Cat From Hell,12m 1s,2021-01-23T17:00:20Z
oUrsI_2ZD7Q,Inexplicable Light Appears While The Team Investigates Yamsay Mountain | Finding Bigfoot,8m 52s,2021-01-22T17:00:21Z
rq_eoV1GVsg,Dog Is Excited to Move His Leg Again | Dr. Jeff: Rocky Mountain Vet,8m 8s,2021-01-21T17:00:13Z
tAmSR-SRmMI,Barnacle Grew In Man's Hand | Monsters Inside Me,8m 29s,2021-01-20T17:00:19Z
PDp_mm60Aw8,Fishing Poachers Try To Trick Game Wardens | Lone Star Law,8m 38s,2021-01-19T17:00:08Z
tsRNklu25lI,Serval Cat Descendant Tests Jackson's Bravery | My Cat From Hell,8m 42s,2021-01-18T17:00:19Z
52movJn7ocI,Living Creatures Crawled Inside Our Bodies | Monsters Inside Me,14m 25s,2021-01-16T17:00:02Z
OPxkgQTgyA4,Country Singer Lures Sasquatches By Singing | Finding Bigfoot,8m 57s,2021-01-15T17:00:11Z
TwIe4lh1DbA,Rescued Puppy Mill Breeder Gets Her Leg Fixed | Dr. Jeff: Rocky Mountain Vet,8m 27s,2021-01-14T17:00:24Z
Q8L2xpQIMjE,Larva Lived Inside My Private Parts for Weeks! | Monsters Inside Me,8m 58s,2021-01-13T17:00:09Z
83mv0qPUloA,Carefully Guiding A Huge Stray Bull Back To The Ranch | Lone Star Law,9m,2021-01-12T17:00:03Z
vWvFt5DhQ4Y,Paranormal Activity May Be Triggering Aggressive Cat | My Cat From Hell,8m 51s,2021-01-11T17:00:20Z
67e-1eWzLdk,Australia Zoo's Tiger Conservation Programme | Crikey! It's The Irwins,11m 27s,2021-01-10T17:00:01Z
ZNSnxZzqFwk,Sasquatch Walks Over Tall Fence Without Breaking Its Stride | Finding Bigfoot,8m 29s,2021-01-09T17:00:09Z
Scqm0GOZU2Y,16 Year Old Dog Has Huge Tumor On Her Face | Dr. Jeff: Rocky Mountain Vet,8m 9s,2021-01-07T17:00:10Z
bZvOpW_iOnI,Woman Finds Weird Creatures In Her Urine | Monsters Inside Me,8m 51s,2021-01-06T17:00:12Z
1d70ntnuVk0,Baby Gator Is Used To Lure Out Mother | Lone Star Law,8m 56s,2021-01-05T17:00:00Z
YfcnTbTZ60M,Jackson Has To Wear Padding When Near Violent Cat | My Cat From Hell,8m 55s,2021-01-04T17:00:13Z
p66lgMB0xmI,Farm Animals Get Treated By The Vet | The Vet Life,14m 53s,2021-01-03T17:00:35Z
