"Video ID",Title,Length,Published
8qyFAa2T0vs,"The Last Total Solar Eclipse","3m 4s","2023-02-17T22:00:03Z"
gXhj3Cp59YE,"You're wrong about the inside of the Earth. #shorts #science #SciShow",44s,"2023-02-17T20:00:21Z"
PipGic1RIGs,"Armadillo Leprosy Could Save Your Life","7m 7s","2023-02-16T22:00:17Z"
DmjXPj51Hdg,"How Humans Domesticated Just About Everything | Compilation","32m 39s","2023-02-15T23:56:00Z"
"X4RR-loRuVY","Why is this disclaimer on diet sodas? #shorts #science #SciShow",48s,"2023-02-15T20:00:09Z"
MV1hNtkTYQE,"Why Did 38 Satellites Fall Out of the Sky?","7m 7s","2023-02-14T22:00:12Z"
5UWWsYw9fH0,"Can this Plant /Actually/ See?","7m 35s","2023-02-13T22:51:10Z"
tdFhHs1JoMg,"This extra organ is the secret to better bounces. #shorts #science #SciShow",55s,"2023-02-13T20:00:26Z"
ff1mT1QX8gs,"Do blue light glasses prevent eye strain? #shorts #science #SciShow",46s,"2023-02-10T23:24:07Z"
0pMaVOer1AY,"Why You’ll Find This Disclaimer on Every Diet Soda","6m 49s","2023-02-09T22:08:01Z"
xPFqWkUx0NI,"Astronomy’s Unsung Hero is a Plain Ol’ Aluminum Ball","6m 38s","2023-02-08T22:00:33Z"
nNvGD28gBiY,"This parasite replaces your tongue. #shorts #science #SciShow",52s,"2023-02-08T20:00:12Z"
_qkj0CwqWhM,"Five Bizarre Places Frogs Call Home","9m 5s","2023-02-08T00:26:50Z"
T2E3Yt4548Y,"Why Do These Reptiles’ Bones Look Blue?","4m 58s","2023-02-06T22:00:13Z"
qbWXzNjq5iQ,"Let some fungal friends help us out. #shorts #science #SciShow #fungus",55s,"2023-02-06T20:00:25Z"
gYxDMReAOmk,"The Fraught History of Re-Usable Rocketry","6m 21s","2023-02-03T22:24:06Z"
"-NGQ1YKJoPE","Cephalopods might have nightmares too. #shorts #science #SciShow #octopus",48s,"2023-02-03T21:11:06Z"
P8YKVxOn5fY,"If I Fits I Sits for Science #shorts #science #SciShow #cats",42s,"2023-02-03T01:00:10Z"
KrabgulN1L8,"This New Element is Lighter than Hydrogen. What?!?!","7m 39s","2023-02-02T22:00:08Z"
Bv7VA0Tile0,"Why Haven’t We Ended These 5 Diseases?","13m 27s","2023-02-02T00:53:09Z"
KxAl8D3mMmM,"Where Did Last Year's Banana Trees Go?","7m 35s","2023-01-30T22:00:07Z"
vukElFGY37A,"Scientists Invented a Jail-Breaking Liquid Metal Robot","8m 5s","2023-01-27T22:11:24Z"
MYzEHuaL3e8,"The Weirdest Things We've Done to Fruit Flies | Compilation","29m 45s","2023-01-26T22:00:09Z"
WObX5JVRL9I,"Are we making more rainbows? #shorts #science #SciShow",45s,"2023-01-25T20:00:08Z"
DvuQzRNe8ks,"How Trees Control the Weather","7m 20s","2023-01-24T23:56:48Z"
zEgH72hOMI8,"Our Entire Society is Built on a Geological Fluke","8m 54s","2023-01-23T23:27:47Z"
nIPcCOxuiwM,"New Research: Laser Guided Lightning","6m 41s","2023-01-20T22:00:22Z"
pkTalaQsRlw,"Antibiotic Resistance is SO COMPLICATED","12m 45s","2023-01-19T22:40:18Z"
RyKpP47MQWU,"Can a ""living fossil"" still evolve? #shorts #science #SciShow",48s,"2023-01-19T20:00:07Z"
5wklqBakc2A,"Recycled batteries work better than new ones. #shorts #science #SciShow",46s,"2023-01-18T22:16:10Z"
i3_3ga2E8vw,"The Future of Particle Accelerators Looks Wild","12m 37s","2023-01-18T03:40:24Z"
nO233LsL7lc,"Is Our Solar System Missing Moons?","6m 41s","2023-01-17T20:03:21Z"
r0tKSTSK1BA,"Tails | SciShow Tangents Podcast","38m 56s","2023-01-17T17:00:11Z"
z2bmOGCh1Q8,"This Molecule Has Saved Billions of Lives, How Do We Make It Without Killing Ourselves?","6m 42s","2023-01-16T22:00:19Z"
rcv5bmKftRU,"When Rats Invade, These Fish Farmers Chill Out","6m 38s","2023-01-14T00:03:11Z"
9NpOPKiZZjo,"Scientists Want To Make (Some) People More Pessimistic","8m 15s","2023-01-12T22:00:03Z"
ueEcR68mr8s,"Why would you take your clothes off when you're cold? #shorts #science #SciShow",46s,"2023-01-11T23:56:24Z"
"2k7----LFJ8","We Keep Finding Fossils in VERY Weird Places...","10m 9s","2023-01-10T22:42:42Z"
5zqE9ffrCfk,"Eavesdropping On Other Worlds","6m 30s","2023-01-10T20:00:02Z"
kFi1AfT_Lk8,"Gas | SciShow Tangents Podcast","38m 37s","2023-01-10T17:00:09Z"
"4UBYq1Sx-CY","Why Marine Mammals Suck","6m 16s","2023-01-09T22:59:21Z"
oofNHP94mXA,"Video Games Can Make Us Better...If You Use Them Right","11m 26s","2023-01-06T23:11:46Z"
s9zVV3o9cR8,"Atlas: The Little Rocket That Still Can","6m 54s","2023-01-06T21:30:11Z"
DQlljS7u8Kg,"The world’s largest waterfall is underwater. #shorts #science #SciShow",59s,"2023-01-06T01:00:04Z"
c1yxsYCn8Mw,"Why Haven't We Eradicated Polio?","12m 4s","2023-01-05T23:00:21Z"
9HbuE_fQctg,"The 1918 Pandemic Never Ended","16m 58s","2023-01-04T22:31:37Z"
4C93WryxjHo,"Can you starve when you're full of rabbits? #shorts #science #SciShow",55s,"2023-01-04T20:00:01Z"
seh6n1TQEWo,"Anthropology’s Greatest Hoax","9m 4s","2023-01-02T22:00:15Z"
fqy_16t6kZ0,"These Tiny Sea Critters Are Testing Darwin’s Theories","6m 3s","2022-12-30T22:00:14Z"
fERIAQIkdis,"The Biggest Paleontology Discoveries of 2022","11m 49s","2022-12-29T22:00:12Z"
"7eRYwYkJ-PQ","What are these wasps doing at the airport? #shorts #science #SciShow",36s,"2022-12-28T20:00:02Z"
Jn4g_IsXZms,"What is the Strongest Magnet We Possibly Could Make?","14m 41s","2022-12-26T22:00:06Z"
RtpNcVYc2WI,"What Is A Home? | Compilation",30m,"2022-12-23T22:00:08Z"
b98nQX46f74,"How To Be A Scientist - No Degree Required","11m 44s","2022-12-22T22:00:21Z"
Apf3LmxMkDQ,"We finally know what turtles are. #shorts #throwbackthursday #science #SciShow",54s,"2022-12-22T20:00:01Z"
KnCcHeVfFXg,"This radar device knows if you're sick. #shorts #science #SciShow",48s,"2022-12-21T20:00:11Z"
"s8FcuXUZU-8","Space Superlatives of 2022","7m 9s","2022-12-20T23:55:46Z"
qJQADm1ERh4,"Dementia and Hearing Loss are Tightly Linked","7m 38s","2022-12-20T22:00:37Z"
"UjV1-XAyBNs","Cold | SciShow Tangents Podcast","38m 16s","2022-12-20T17:00:09Z"
Md4aBy2Mh5w,"Why Giant Ocean Creatures Care About Wind","6m 7s","2022-12-19T22:00:07Z"
"sAJs_FEb-CM","Self-Defogging Glasses Are Real Now","7m 6s","2022-12-16T22:00:20Z"
2eTKPCcmawQ,"This Year in Space News (That Isn't JWST)","5m 46s","2022-12-16T20:37:03Z"
"IIK-Wlh0eyY","These Fungi Get Medieval on Nematodes","9m 58s","2022-12-15T22:48:56Z"
4Aw6Ld7u984,"Four Ways Animals Know Which Direction Is Up","11m 29s","2022-12-14T23:22:48Z"
_kut6pwVlXs,"These mosquito larvae have harpoon heads. #shorts #science #SciShow",38s,"2022-12-14T22:08:48Z"
gng6rop6Ii0,"Five Of The Biggest, Baddest Supernova Varieties","11m 16s","2022-12-13T23:00:18Z"
Oe17LmpJRaQ,"Testing New Games with Deboki Chakravarti | SciShow Tangents Podcast","42m 18s","2022-12-13T17:00:12Z"
oCgs95njWs0,"They're Breaking the Species Barrier","14m 22s","2022-12-13T00:08:09Z"
8Q0YhzfzuJA,"Are Marsquakes Caused by an Underground Lava Lamp? | SciShow News","6m 44s","2022-12-09T22:00:03Z"
i5Bg6_ekW4Q,"Fish explode, just a little. #shorts #throwbackthursday #science #SciShow",43s,"2022-12-09T01:00:11Z"
KaK9nPlonkE,"Did Your Ancestors Build The Pyramids?","7m 31s","2022-12-08T23:41:15Z"
1WPb5Q2py1s,"Can we de-skunk our cannabis? #shorts #science #SciShow",54s,"2022-12-07T21:32:14Z"
8kT89SJrGMQ,"It Seems like Trees Caused a Mass Extinction","6m 25s","2022-12-06T22:01:13Z"
"oE-ffViGcqU","How Blocking the Sun Makes Mars Hotter","5m 30s","2022-12-06T20:00:28Z"
7HHtWKaDzEE,"Poison | SciShow Tangents Podcast",39m,"2022-12-06T17:00:12Z"
"Cad-iXx4iUs","If a Volcano Erupts In Your Backyard, Will You Hear It?","10m 27s","2022-12-05T22:44:22Z"
ITdYRUA1JZw,"Spotted! One of Nature's Rarest Microbes","7m 25s","2022-12-02T22:00:09Z"
9r5I_vaCJVU,"Other Mammals Have This, Why Don't You?","4m 21s","2022-12-01T22:00:03Z"
jWsHKr0lFdw,"The ""Loneliest Whale"" might not be so lonely. #shorts #science #SciShow",44s,"2022-12-01T00:26:49Z"
sTOvYDQyfrM,"If the Asteroid Hit 10 Minutes Later...","10m 26s","2022-11-29T22:00:17Z"
nFoDOSzBM2I,"We Still Don't Know What Protons Are","6m 16s","2022-11-28T22:00:32Z"
gwDcEucfVHA,"Bite Sized Food Facts! | Compilation","8m 40s","2022-11-25T22:00:17Z"
jw_MlQ9VGyY,"What’s the Best Way to Prepare Food? | Compilation","22m 46s","2022-11-24T22:00:30Z"
3xXyBCckWsM,"20% of You Have an Extra Spleen","6m 59s","2022-11-22T22:00:04Z"
fCv6a5jYWa8,"Can it be too cold to start a fire? @eons #shorts #science #SciShow",52s,"2022-11-22T20:00:28Z"
t7_mBpjb1Mg,"These Primates Communicate With Their Butts","11m 27s","2022-11-21T22:30:34Z"
"_LlG1a-evLo","Can you walk away from an explosion? #shorts #science #SciShow",55s,"2022-11-21T20:00:10Z"
jFVZH6qgHHg,"That Time the Earth Almost Suffocated","6m 50s","2022-11-19T01:27:02Z"
67DViw0xOZg,"Why Does Physics Love Donuts? | Compilation","14m 17s","2022-11-18T20:00:02Z"
UPTBMnMhtz4,"This Robot Filled the Deep Ocean Gap in the Carbon Cycle","9m 4s","2022-11-17T22:00:19Z"
NIe5zKKVUzM,"You're wrong about Charles Darwin's favorite animal. #shorts #science #SciShow",52s,"2022-11-17T01:00:06Z"
CaCvSml89nw,"Hyena: Queen of the Jungle?","5m 47s","2022-11-16T22:00:06Z"
lWhUjJQP9To,"How We Found The Lost Source of This Famous Quote","1m 54s","2022-11-16T19:00:18Z"
prnOOG3YBh0,"Why Do These Penguins Kill Their First Egg?","4m 10s","2022-11-15T22:00:19Z"
"BexmYmcW-Hs","Early Earth Microbes May Have Eaten Raw Meteorites","4m 20s","2022-11-15T20:00:04Z"
LXe7cea8Nqg,"Sight | SciShow Tangents Podcast","38m 12s","2022-11-15T17:00:08Z"
2q30bqqvcIo,"The 18th Century Tardigrade Debate","12m 5s","2022-11-14T17:28:30Z"
rsHtTms_UKM,"This Neuron Helps People Walk Again | SciShow News","7m 47s","2022-11-11T22:00:30Z"
fT5kDAKCYWM,"Don't eat the watermelon snow! #shorts #throwbackthursday #science #SciShow",56s,"2022-11-11T01:00:11Z"
lWgRbOS9Y8A,"The Unlikely Success of Failed Stem Cell Research","7m 36s","2022-11-10T22:00:21Z"
5LL_ESy3yDU,"Why don’t naked mole rats age? #shorts #science #scishow",58s,"2022-11-09T22:54:33Z"
nbnks2NXryY,"Life on an 8-Hour Planet","5m 20s","2022-11-08T22:10:00Z"
saYXV22lz5Q,"The Phantom Bottom","6m 4s","2022-11-08T22:00:20Z"
k5gF2wBXjyo,"Pain | SciShow Tangents Podcast","38m 21s","2022-11-08T17:00:06Z"
"-OtioMA680U","What Penguin Bones Can Tell Us About Dying Glaciers","6m 21s","2022-11-07T22:00:00Z"
Nh4a137OU_Y,"Bumblebees Play ... And it's Adorable","6m 37s","2022-11-04T21:00:13Z"
Fd1COeZVVkg,"In Space, Anything Is Possible | Compilation","16m 32s","2022-11-04T19:32:27Z"
qEEEgPpDZdk,"Thanks for coming to our Turtle Exclusion Device talk. #shorts #throwbackthursday #science #SciShow",46s,"2022-11-04T00:00:24Z"
mMmIlnAyK1k,"How Old Is Health Care?","8m 42s","2022-11-03T21:00:32Z"
"crVwMW-tOqU","Could dropping a penny from a tall building hurt someone? #shorts #science #SciShow",48s,"2022-11-02T19:00:31Z"
otCcg8CfheQ,"A Molecule-Thick Coating Changes What a Surface Does, Thanks to Nanoscience","12m 40s","2022-11-01T21:13:40Z"
"jK9yEUM-K-w","4 Plants that Hunt Underground","6m 17s","2022-10-31T21:53:07Z"
"Ezdqe-4X_j0","The Climate Crisis Is Even Worse if You’re a Lizard","6m 20s","2022-10-28T21:05:54Z"
C7eYvoH7eO8,"Those Charming Tree Hollows Have a Dark Secret","6m 29s","2022-10-27T21:00:07Z"
4LoQjd_czyk,"We don't fully understand maple syrup. #shorts #throwbackthursday #science #SciShow",37s,"2022-10-27T19:00:01Z"
l9Y16yEAack,"Why does cannabis smell so skunky? #shorts #science #SciShow",51s,"2022-10-27T00:03:16Z"
gw8NG5Vu95Q,"The Real Vampire Diaries | Compilation","20m 30s","2022-10-26T21:00:19Z"
aTgJMKp4n84,"Microcosmos Livestream","58m 58s","2022-10-26T20:05:29Z"
yLtcZfVQcc4,"Plants Will Absolutely Murder Each Other","6m 57s","2022-10-25T23:03:59Z"
K7fSyuSlp68,"Great Minds: Conny Aerts, the Starquake Professor","5m 39s","2022-10-25T19:00:07Z"
PhvnhyzX16I,"Blood with Justin and Sydnee McElroy - Trick or Treat Month | SciShow Tangents Podcast","48m 39s","2022-10-25T16:00:10Z"
74SP7PFe6H0,"Birds Are A Quick Fix For Your Anxiety","6m 32s","2022-10-21T21:00:09Z"
uzN_jYdxQQY,"Why Space is the Place For Halloween Lovers | Compilation","17m 3s","2022-10-21T20:47:43Z"
c7OquUHkFcA,"Rewind Ep. 9 - Ice and Snow | SciShow Tangents Podcast","33m 34s","2022-10-21T15:59:01Z"
"XDPbsML--T4","How Pangea Might Have Caused a Climate Crisis","6m 39s","2022-10-20T21:00:33Z"
"i1PE42X-VVw","The way this snail eats is terrifying. #shorts #throwbackthursday #science #SciShow",49s,"2022-10-20T19:00:30Z"
cwesuY8CvPE,"This is how to pick the sweetest fruit. #shorts #science #SciShow",26s,"2022-10-19T21:06:38Z"
HsODW0fCu0U,"Gourds with @jackisnotabird - Trick or Treat Month | SciShow Tangents Podcast","38m 22s","2022-10-19T15:58:37Z"
xVe0dxij1UA,"Why are Astronomers So Bad at Naming Things?","6m 39s","2022-10-18T22:56:23Z"
"KljnVxu4q-k","Eating Your Siblings in the Womb","5m 42s","2022-10-18T21:34:41Z"
Y878p1IxKT8,"Where did Teeth Come From??","5m 57s","2022-10-17T21:18:45Z"
JAvO9D666LM,"Why Are These Single-Celled Organisms So Large?","10m 27s","2022-10-17T15:00:11Z"
9hqVznRauGA,"The Medicines Hiding in Us… Also, Potatoes","6m 42s","2022-10-14T21:17:34Z"
vd6KGw4y_dw,"How to Supersize a Telescope | Compilation","18m 37s","2022-10-14T19:00:25Z"
hVjSJV0WoDQ,"Are We Fish?","6m 38s","2022-10-13T21:11:00Z"
ntUwF6HMdh4,"Let's appreciate some bats. #throwbackthursday #shorts #science #SciShow",43s,"2022-10-13T19:00:17Z"
og2xsSE5cpY,"Can your farts tell you if you're sick? #shorts #science #SciShow",37s,"2022-10-12T22:40:30Z"
pys167VJhcE,"How Do You Date a Star?","6m 7s","2022-10-12T00:43:47Z"
QRMEUzfyoF4,"Let's Go Deep on Monkeypox","17m 9s","2022-10-11T21:00:22Z"
nyP7I2aSsCw,"Creepy Crawlies with Lulu Miller - Trick or Treat Month | SciShow Tangents Podcast","40m 57s","2022-10-11T19:08:17Z"
"tSUURvSBR-4","Lion's Mane Mushrooms Actually DO SOMETHING!","6m 14s","2022-10-10T21:00:18Z"
0qikdXEebMk,"These Rotifers Glue Themselves Together","10m 26s","2022-10-10T14:00:02Z"
cxnUuLvKAzs,"So NASA crashed into an asteroid…now what","6m 40s","2022-10-07T21:00:44Z"
1giL_2OOT9s,"How Can E. coli Help Save Humanity?","11m 28s","2022-10-07T00:51:07Z"
"s-Xw0cEJCqs","We found a new phase of water. #shorts #science #SciShow",41s,"2022-10-06T22:03:32Z"
kPXBfXEbDxw,"Crying can chill your brain out (literally). #shorts #science #SciShow",48s,"2022-10-06T00:00:24Z"
"Kw5_PZU8_-w","Is Skipping Uniquely Human?","6m 23s","2022-10-05T21:00:08Z"
Zsk9HCgFIpY,"Why Don’t Jellyfish Look Like That?","5m 21s","2022-10-04T22:27:36Z"
wGo68YtnKsw,"Carbon Nano-Onions are About to be a Big Deal","6m 52s","2022-10-03T23:01:06Z"
xgR4fvjAkBo,"Dogs Love the Smell of Stress","7m 37s","2022-09-30T21:33:47Z"
bCo81okK7Jc,"You (probably) don't have 206 bones. #shorts #throwbackthursday #science #SciShow",49s,"2022-09-30T00:00:11Z"
A_i1AuOZonU,"Why More Isn’t Always Better For DNA","5m 58s","2022-09-29T21:08:06Z"
ofA1WXog1Co,"Why don't we just breathe nitrogen? #shorts #science #SciShow",42s,"2022-09-28T23:06:26Z"
zZrmp5xNcuY,"Growing Crops With Just Electricity",6m,"2022-09-27T21:00:34Z"
_2aV2bHM2Po,"Finding the First Animal Teacher","6m 4s","2022-09-26T21:06:03Z"
GumOa2GM5iQ,"How Plants Are Bringing Rivers Back","5m 48s","2022-09-25T21:00:06Z"
hRYAJeXAEnw,"An earth-sized planet, but make it pi-flavored #shorts #science #SciShow",51s,"2022-09-24T00:00:17Z"
"TK6fB7A-XwI","Mitochondria Are the Powerhouse of… Alzheimer’s?","6m 37s","2022-09-23T21:00:14Z"
T30BOkG_bdg,"What Will It Be Like To Live on the Moon? | Compilation","17m 23s","2022-09-23T20:22:53Z"
6EGOQHrZ6Kw,"The Deadly Sea Angels","5m 10s","2022-09-22T21:00:03Z"
OTiT2s_yzws,"Why do we keep gambling when we're down? #shorts #science #SciShow",36s,"2022-09-21T23:20:21Z"
"Mgd-xdhjrAc","Woodpecker Heads are Helmets...AND Hammers","6m 10s","2022-09-20T21:22:39Z"
"Aiz1VDXb-yY","How to Move the Sky","5m 48s","2022-09-20T19:32:39Z"
8LTccWkkr2w,"Radiation | SciShow Tangents Podcast","38m 29s","2022-09-20T19:09:22Z"
"H1hvFlgBi-4","5 Scientists Who Experimented On Themselves: High Stakes Research","12m 14s","2022-09-19T22:05:07Z"
5RAyvhOunxA,"An Hour of Our Uncut Microscopic Footage",1h,"2022-09-19T15:01:05Z"
u4g38uWvYGk,"The Complicated Relationship Between Insects And Plants | Compilation","28m 59s","2022-09-16T21:38:49Z"
FAXrky7MwlM,"Putting Pulsars To Work | Compilation","19m 37s","2022-09-16T19:04:26Z"
"HlnpcG-Doe0","Fly Through The Water Like a Deep Sea Skate","4m 53s","2022-09-16T15:00:09Z"
JaIrwe2bHwQ,"Why do only some birds hop? #shorts #science #SciShow",39s,"2022-09-15T23:10:26Z"
tRWDT76OnlU,"The sandbox tree has explosive seeds. #shorts #science #SciShow",58s,"2022-09-14T19:00:20Z"
uxR2KIgFAPg,"How Did We Eradicate Yellow Fever in Cuba in Six Months?","5m 26s","2022-09-13T22:01:43Z"
gxsOTHU8JBw,"New and Ancient Lessons from Lunar Eclipses","5m 57s","2022-09-13T20:07:18Z"
2w54GgQo9mw,"Babies | SciShow Tangents Podcast","41m 32s","2022-09-13T17:14:06Z"
Ahdcsz0Opas,"Why These Trees Are More Like Grass","6m 34s","2022-09-12T23:32:00Z"
peiLZelOJMI,"Bacteria That Only Want To Head North","10m 9s","2022-09-12T15:00:35Z"
f9JVFuD7uAg,"When Climate Change Threatens Climate Solutions | SciShow News","6m 29s","2022-09-09T21:00:30Z"
zng7UiJoCes,"Corals are not their houses. | Tangents Clip #shorts #SciShow #SciShowTangents",40s,"2022-09-09T01:11:58Z"
oNexk5QHG3M,"Why Are There No Male Whalefish?","7m 39s","2022-09-08T21:04:29Z"
Cx_xthYdmUw,"Turns Out Fish Can Count","6m 16s","2022-09-06T22:42:03Z"
ro1FeuUjhQ8,"3.14 Reasons To Love Pi(e)","11m 52s","2022-09-05T23:53:16Z"
V_fHf5Ffkks,"Why is high tide at a different time every day? #shorts #science #SciShow",44s,"2022-09-05T19:00:10Z"
"jn-yy0EHyB4","How Climate Change Helped Dinosaurs Take Over","6m 48s","2022-09-02T21:00:35Z"
MYvWxCBWmDc,"Is This Weird Animal Our Closest Relative?","6m 6s","2022-09-02T15:00:24Z"
X046d7bLQ3s,"What Rain Drops Actually Look Like","6m 16s","2022-09-01T23:01:49Z"
01lhrppsiaY,"The Ominous Reason Phobos Has Lines on It","5m 37s","2022-09-01T21:22:35Z"
hHVaWvFMUe0,"What happens when a pro's brain gets twisty? #shorts #science #SciShow",50s,"2022-08-31T19:34:21Z"
82FQB6OXJs0,"How These Bacteria Live Off Crude Oil","6m 53s","2022-08-30T22:14:24Z"
YXu6emiprTk,"Don’t Look At the Sun! …Unless | Compilation","14m 51s","2022-08-30T20:52:28Z"
xOcI3b4Zi4g,"A.N.A.G.R.A.M. - Unlocked Patreon Bonus Episode | SciShow Tangents Podcast","28m 12s","2022-08-30T16:30:56Z"
dKuF4H0N9_8,"Why Taking Turns Is Good for Dolphin Skin","5m 27s","2022-08-29T22:39:24Z"
pwVJ10_fZIA,"We Accidentally Grew Crystals","11m 55s","2022-08-29T16:36:21Z"
wVe8zYM4vtA,"The Case of the Disappearing Anus","7m 34s","2022-08-26T21:00:32Z"
"tD-JE2sT1SI","Animal Astronauts | Compilation","16m 17s","2022-08-26T19:16:55Z"
jnOUfcIQw_4,"Rewind Ep. 4 - Taste | SciShow Tangents Podcast","33m 13s","2022-08-26T17:27:03Z"
"VDMwE4Ol-yA","There are so many bodies in the Paris Catacombs. | Tangents Clip #shorts #SciShow #SciShowTangents",59s,"2022-08-24T23:01:47Z"
m_6B2uajay8,"Cockroaches can run on two legs. #shorts #science #SciShow",32s,"2022-08-23T20:53:26Z"
LuiJScw4Rh4,"The Asteroid That Nearly Swallowed OSIRIS-Rex","4m 16s","2022-08-23T20:12:37Z"
"VUn0-qXBvSk","Cities | SciShow Tangents Podcast","38m 2s","2022-08-23T19:48:37Z"
"yxeoxSwBi-I","Dolphins...Kinda Pee Their Names","5m 23s","2022-08-23T00:29:31Z"
ZNiimwiytew,"Water Mites: Sticky Dancers with Crystal Poop","9m 58s","2022-08-22T15:00:32Z"
0ospwX4zMl0,"Fastest Day on Record...but We're Slowing Down | SciShow News","5m 38s","2022-08-19T21:00:01Z"
0NQY42M2NEg,"What We Know, And Still Don’t Know, About the Dark Side of the Moon | Compilation","15m 59s","2022-08-19T19:00:00Z"
Hr9NaBqxpNM,"Living Soap Bubbles With Tentacles","4m 58s","2022-08-19T15:00:11Z"
NEYdfEQc07o,"Shadows are darker on the moon. #shorts #throwbackthursday #science #SciShow",55s,"2022-08-19T00:00:06Z"
ansGks2BqsQ,"Why Isn’t Flying More Fun (Or At Least Less Terrifying)?","23m 40s","2022-08-18T21:00:04Z"
"WFbYgCypZ-Y","The radioactive mushroom sandwich index #shorts #science #SciShow",46s,"2022-08-17T19:00:18Z"
wNSvDvNf1SA,"Laser Archaeology: Revealing the Amazon's Urban Jungle","6m 21s","2022-08-17T00:02:18Z"
LuwLHjN8p_o,"The Mystery of the Star That Wasn't There","6m 12s","2022-08-16T23:11:22Z"
0G_koWw_HWU,"Carbon | SciShow Tangents Podcast","40m 54s","2022-08-16T16:54:23Z"
9CMl0boDUKU,"The Ecosystem Inside of a Plant","6m 11s","2022-08-15T21:00:06Z"
2kbjE5D4avE,"New Research to Help You Choose Eco-Friendly Foods | SciShow News","7m 12s","2022-08-12T21:00:02Z"
FX2TkSx50ZA,"A poem about skin. | Tangents Clip #shorts #SciShow #SciShowTangents",57s,"2022-08-12T00:00:03Z"
qxZ16zVQ6JM,"Why This Tree Is Like a Salmon","6m 25s","2022-08-11T21:20:03Z"
0ayLDSHE67g,"Rewind Ep. 2 - Flightless Birds | SciShow Tangents Podcast","31m 2s","2022-08-11T18:29:53Z"
S4rI7wkWZi8,"Why don't dandelions die? #shorts #science #SciShow",34s,"2022-08-10T19:00:10Z"
