V5F_dXevg3w,Delicious Eats off the Land | Call of the Wildman,1m 44s,2013-08-14T15:29:19Z
AV4wyXL9eYM,Mother Nature's Recipes for Dental Care | Call of the Wildman,1m 46s,2013-08-07T18:00:11Z
Xaxsc2-p-uY,Hot Tub Raccoon Rescue | Call of the Wildman,2m 9s,2013-08-07T18:00:11Z
329f-VsoSqQ,Backwoods Bottle Opener | Call of the Wildman,1m 24s,2013-08-07T16:30:11Z
dwswm--s8X8,DIY Backwoods Burglar Alarm | Call of the Wildman,1m 42s,2013-08-07T16:00:53Z
Jkc2E8g1hsI,Make a Backwoods Britches Backpack | Call of the Wildman,2m 6s,2013-08-07T15:25:10Z
MyNCqQjwvP4,Never Mess with Angry Raccoons | Call of the Wildman,1m 54s,2013-07-22T16:00:11Z
OP89pDTkgVs,Raccoon Goes After Turtleman! | Call of the Wildman,3m 12s,2013-07-19T18:00:22Z
v3edSiQlgTQ,Makin' Bloopers in Manhattan | Call of the Wildman,1m 20s,2013-07-05T17:00:11Z
LL1C4JLNczg,A Diamond District Mission | Call of the Wildman: Turtleman Takes Manhattan,3m 19s,2013-06-27T22:00:37Z
-1LFu1fVD0c,Turtleman Takes Manhattan: Katz's Deli | Call of the Wildman,2m 47s,2013-06-26T15:30:47Z
9xPe_MbaUF0,Turtleman Takes Manhattan: Broadway | Call of the Wildman,3m 4s,2013-06-13T17:06:42Z
133ltlt8zxM,Call of the Wildfan: Steve | Call of the Wildman,39s,2013-06-10T21:30:38Z
3hYHsE59PXA,Call of the Wildfan: Michelle | Call of the Wildman,46s,2013-06-10T21:30:38Z
CXoL7y-N3Z8,Call of the Wildfan: Mike | Call of the Wildman,46s,2013-06-10T21:30:38Z
FgfRvHB3M58,Call of the Wildfan: Rich | Call of the Wildman,53s,2013-06-10T21:30:38Z
IT1cuzg7i9s,Call of the Wildfan: Dylan | Call of the Wildman,52s,2013-06-10T21:30:38Z
Lu6fFmBfZv4,Call of the Wildfan: Keith | Call of the Wildman,47s,2013-06-10T21:30:38Z
W4S0VxRNLiU,Call of the Wildfan: Jenna and Becca | Call of the Wildman,39s,2013-06-10T21:30:38Z
ZZ-OotBOq4w,Call of the Wildfan: Jonathan | Call of the Wildman,44s,2013-06-10T21:30:38Z
bkPEsj6bZ4w,Call of the Wildfan: Irma | Call of the Wildman,34s,2013-06-10T21:30:38Z
t720kXLgyJU,Call of the Wildfan: Maciej | Call of the Wildman,38s,2013-06-10T21:30:38Z
hIyZgdHFIvU,Turtleman Takes Manhattan: Hotel Digs | Call of the Wildman,3m 1s,2013-06-07T17:02:32Z
vMUoUo_v0nQ,Turtleman Takes Manhattan: Ice Skating | Call of the Wildman,1m 54s,2013-06-07T17:02:32Z
F-s2TgH_aJ8,Call of the Wildman | Tonight at 9PM EP,31s,2013-05-31T16:00:33Z
WdDpu5qglEw,Call of the Wildman: NEW SEASON Sunday at 9PM EP,31s,2013-05-28T16:56:50Z
zN_kPVhMf_w,Call of the Wildman: NEW SEASON Sunday June 2nd at 9PM EP,31s,2013-05-06T13:00:16Z
i1Emxd3vOfc,Call of the Wildman: Cinco de Mayo,33s,2013-05-03T20:58:38Z
ZOjGNgM53Ic,Call of the Wildman: Mama Llama Spits in Turtleman's Eye,48s,2013-05-03T18:03:02Z
h7sws314EwY,Call of the Wildman: Turtlemom Goes On a Turtle Expedition,59s,2013-05-03T18:03:02Z
beClq76PkFg,Call of the Wildman: Feisty Fox Pees on Turtleman,50s,2013-05-03T17:58:00Z
1okD13753ec,Call of the Wildman: LIVE ACTION!,3s,2013-05-03T17:45:49Z
PArwJptkQYM,Call of the Wildman: GIT YA SOME!,3s,2013-05-03T17:45:49Z
l5TaKq2SJ3M,Call of the Wildman: CRAZY BABY!,4s,2013-05-03T17:45:49Z
AVHgTI1PWa4,Snake in the Horse Barn | Call of the Wildman,1m 53s,2012-09-10T14:50:30Z
-FimMH1cXyQ,Call of the Wildman: Season 2 Announcement*,1m 25s,2012-09-10T14:02:03Z
Fr5wL0BQQ80,Snapping Turtle Rescue Mission | Call of the Wildman,2m 18s,2012-08-31T13:35:52Z
cBDXcO01Mmc,Mud Wrestlin' with Hog Girl | Call of the Wildman,1m 48s,2012-08-30T13:26:42Z
usfXa5iAYfg,Groundhog Loves Wine | Call of the Wildman,1m 41s,2012-08-30T13:26:41Z
Vjq6qM7vt7w,Snapping Turtle Wrecks Baptism | Call of the Wildman,1m 21s,2012-08-23T17:10:43Z
tqtcV-K59Eo,Turtleman Gets Beaver Slapped | Call of the Wildman,1m 3s,2012-08-15T20:08:51Z
vKNTvXzrmU4,LIVE ACTION: The Remix | Call of the Wildman,53s,2012-08-09T15:09:45Z
pq67PkGGJ5E,Turtleman vs Skunks | Call of the Wildman,1m 17s,2012-08-02T15:08:37Z
UF_ReStuW1k,Turtleman Crashes a Toga Party | Call of the Wildman,1m 42s,2012-08-02T15:08:34Z
HW_f6H7wo6c,Three Girls Do It Turtle Style | Call of the Wildman,2m 40s,2012-06-29T14:15:02Z
nRD80lja7yE,Raccoons at the Raceway | Call of the Wildman,2m 39s,2012-06-29T14:06:06Z
c71-OCVwjyk,Turtles and Mayonnaise | Call of the Wildman,2m 39s,2012-06-22T19:04:13Z
ZcghD3tuP58,Turtleman Goes Green | Call of the Wildman,1m 34s,2012-06-22T18:36:59Z
BnRJ3jBIfcc,Raccoon Climbs Like Spiderman | Call of the Wildman,2m 20s,2012-06-14T14:44:39Z
qYUBh6t_5WA,The City Slicker Publicist | Call of the Wildman,2m 8s,2012-06-07T14:31:27Z
JFwXgYm54GI,Making Tough Decisions | Call of the Wildman,1m 2s,2012-06-07T14:19:02Z
pF5UWc8kQYw,Turtleman Skincare Advice | Call of the Wildman,1m 9s,2012-06-07T13:58:07Z
SXEDnxnR3mg,Slapped By Beaver | Call of the Wildman,56s,2012-06-07T13:56:47Z
qrCtNPKUM7s,How Turtleman Impresses the Ladies | Call of the Wildman,1m 3s,2012-06-07T13:51:46Z
9PfunCNRySc,The Hillbilly Dance | Call of the Wildman,48s,2012-01-11T14:59:47Z
ANwZuL0X0_k,Giant Turtle Pees | Call of the Wildman,47s,2012-01-11T14:59:02Z
i3-8xVWOMek,Live Chicken Rub Down | Call of the Wildman,41s,2012-01-11T14:59:02Z
9_g5NG8o0p8,Opossum Live Action! | Call of the Wildman,2m 47s,2012-01-05T17:47:20Z
M43cjjqOVqk,Turkey Wrestlin' | Call of the Wildman,1m 55s,2012-01-05T17:44:22Z
UIvWDraj6R4,The Bayou Monster | Call of the Wildman,2m 46s,2012-01-04T22:14:21Z
VqkhItYIEmo,High Wire Opossum Catching | Call of the Wildman,1m 54s,2012-01-04T22:02:29Z
7Hf7pj7PI2U,Catching Bats in Mid-Flight | Call of the Wildman,2m 7s,2011-12-30T05:00:00Z
ChykWD-1FZM,It's Raining Rats | Call of the Wildman,2m 9s,2011-12-30T05:00:00Z
SxqwUBty-sU,Armadillo Chaos! | Call of the Wildman,1m 57s,2011-12-30T05:00:00Z
8RIoo7KO474,Turtling After Dark | Call of the Wildman,2m 1s,2011-12-15T16:20:29Z
H-fcLCqHmKA,Saving a Ghostly Raccoon | Call of the Wildman,2m 1s,2011-12-15T05:00:00Z
rzvlvDI0naM,The Final Breath of Turtleman? | Call of the Wildman,2m 1s,2011-12-07T20:17:26Z
OUTE1MpFjAE,Angry Snake Bites Turtleman | Call of the Wildman,2m,2011-12-07T20:17:23Z
Y7yFWg70zXQ,Cow Rescue Caught on Video | Call of the Wildman,1m 50s,2011-12-07T20:17:22Z
jE1ii2NNMc0,Snapping Turtle Bites Turtleman | Call of the Wildman,2m,2011-12-07T20:14:31Z
S-frp2gYp2I,One Angry Raccoon! | Call of the Wildman,1m 4s,2011-11-30T18:38:17Z
OLiuoYqk1PE,Rattlesnake Showdown | Call of the Wildman,2m,2011-11-22T15:41:07Z
u-P644h8TJI,Turtleman Gets Foxy | Call of the Wildman,1m 33s,2011-11-22T15:32:22Z
Nz0MctqMNhk,Turtleman vs. Groundhogs | Call of the Wildman,2m 18s,2011-11-22T15:26:29Z
ANNEG0j-CkE,How to Catch a Turtle | Call of the Wildman,1m 29s,2011-11-22T15:26:25Z
P13Q9NsLSDE,Raccoon Urine Cologne | Call of the Wildman,1m 59s,2011-11-22T15:26:25Z
YYEQw34eHtc,Turtleman Traps Skunks | Call of the Wildman,2m 34s,2011-11-16T17:17:35Z
QoL2RSuhA7w,How to Kiss Snapping Turtle | Call of the Wildman,1m 42s,2011-11-16T17:14:31Z
5cAVTvc89ME,How to Remove Skunk Smell | Call of the Wildman,1m 13s,2011-11-16T17:11:35Z
CeMp-gS_oXA,Opossums in the Attic | Call of the Wildman,2m 7s,2011-11-16T17:11:34Z
LQM8IFArrbQ,Man Fights Raccoon Inside Car | Call of the Wildman,2m 9s,2011-11-16T17:11:34Z
g4rLR5al7Tc,Mud Wrestling an Angry Snapping Turtle | Call of the Wildman,2m 44s,2011-11-04T16:03:42Z
SDh1AxD8J_c,Bare-handing a Snapping Turtle | Call of the Wildman,1m 58s,2011-11-04T15:57:30Z
u6QJWEYn4zU,Turtleman Grabs Snake With Bare Hands | Call of the Wildman,1m 54s,2011-11-04T15:57:30Z
DLlpRzPQWyA,Hillbilly Dancin' | Call of the Wildman,48s,2011-11-04T15:50:25Z
wuptRh5DHes,Call of the Wildman: Giant Peeing Turtle,47s,2011-11-04T15:47:43Z
eHHIKxKKquY,Call of the Wildman: Chicken Rub Down,41s,2011-11-04T15:44:37Z
PzgaSQRXHN8,Call of the Wildman: Sundays at 10PM EP,31s,2011-11-03T20:56:56Z
