"Video ID",Title,Length,Published
CmetQjCmOMw,"Luxury Hotel Worker Shares Their Experiences with Mega-Rich Guests #shorts",30s,"2023-02-20T16:00:06Z"
"FjV-ysTuMD8","Why Are People Breaking Their Legs to Get Taller?","20m 11s","2023-02-18T16:00:16Z"
"ohpR-H-kDts","People Debate How To Defend Yourself Without an AR-15 #shorts",33s,"2023-02-17T16:00:23Z"
RUfIYBrODX0,"The Instagram ""Scammer"": Caroline Calloway | My Life Online","23m 16s","2023-02-16T16:00:13Z"
ljyeyjrVSWY,"Cam Model Confessions","5m 2s","2023-02-15T16:00:33Z"
zA3iQ1aR5IY,"10 Questions With a Squirting Instructor","8m 39s","2023-02-14T16:00:37Z"
6z4xuWOGAGc,"The Druggiest Island on Earth: Ibiza","19m 7s","2023-02-13T15:11:16Z"
b8rye_VyfdM,"Why You Should Be Worried About China’s Nukes | Super Users","7m 35s","2023-02-12T16:00:28Z"
y7YjWPv_488,"What’s Scarier: Taxes or a Snake? | Side Hustles","4m 29s","2023-02-10T16:00:38Z"
Nzn2f9FVuKo,"Minorities Debate Skin Bleaching, Appropriation and Colorism | VICE Debates","43m 20s","2023-02-08T16:00:20Z"
kSNYzTwyqaE,"The Craziest Ways Cartels Traffic Drugs | The War on Drugs","9m 31s","2023-02-07T16:00:23Z"
oPa2njtKc40,"How To Be a 'True Tantric Man' #shorts",42s,"2023-02-06T16:00:34Z"
stt1JRSDJXU,"From Illegal Street Fights to Pro Muay Thai","23m 32s","2023-02-04T16:00:33Z"
BH_0XyVS0PM,"What’s Life Like as a Millionaire Supercar Playboy? | CREAM","22m 30s","2023-02-01T16:00:05Z"
JJb_2vJEkJs,"Is Masculinity in Crisis? #shorts",47s,"2023-01-31T16:00:10Z"
BGTlAE0dVnA,"The Far-Right Tribe Sacrificing Animals","9m 49s","2023-01-28T16:00:08Z"
V3KGKQd_4tk,"Gun Owners & Users Debate America’s Gun Problem | VICE Debates","43m 26s","2023-01-25T16:00:26Z"
ihlP8xjN9zg,"The World's Most Bizarre Drug Market | The War on Drugs","10m 23s","2023-01-24T17:00:32Z"
vBEvch4d1Ok,"2 Chainz Ballin' Out in Hollywood | MOST EXPENSIVEST (Full Episode)","25m 6s","2023-01-23T15:59:47Z"
9UsWj15AFRs,"Tantra Island: The Search for Sexual Paradise",44m,"2023-01-19T16:00:04Z"
8uVIQ9HpFXQ,"2 Chainz Enjoys a $10K Meal, Gold Donuts & Luxury Cigars | MOST EXPENSIVEST (Full Episode)","25m 2s","2023-01-16T16:00:04Z"
qzeBzFMDXR0,"The Fake Priest Accused of Swindling Millions | Fakes, Frauds & Scammers","10m 52s","2023-01-15T16:00:32Z"
Nj1JSlKzHtc,"The Dangerous Rise of Andrew Tate","45m 53s","2023-01-14T01:00:08Z"
9nE3EQEBzc0,"""Be A Man”: Modernists and Traditionalists Debate Masculinity | VICE Debates","43m 16s","2023-01-11T16:00:04Z"
"61trVLZv1-w","How to Buy Black Market Guns From Cops | The Business of Crime","8m 34s","2023-01-09T20:00:01Z"
uWndzNKgnsE,"Exclusive: Women Allege Sexual and Physical Abuse by Andrew Tate","6m 43s","2023-01-05T15:59:55Z"
Q8rxQWyeEOQ,"Women Debate Whether or Not Feminism Still Exists #shorts",49s,"2023-01-04T16:00:18Z"
l1vYdL7nswA,"Why Kids Are Getting Plastic Surgery in Japan","19m 49s","2023-01-03T16:00:19Z"
yetAsuX0muI,"Taji Gets a Spray Tan From a One-Star Salon #shorts",45s,"2023-01-02T16:00:21Z"
00YWgZvCIo8,"Why “Man! I Feel Like a Woman!” Was So Controversial | The Story Of","22m 25s","2023-01-01T16:00:00Z"
V_l2VVe2GH0,"Talking to Dead People in Florida | Fringes","23m 12s","2022-12-31T16:00:27Z"
9ErD5gdCUOQ,"The Beat, It Travels: Reggaeton","3m 30s","2022-12-30T17:00:04Z"
ScnujNGd7FE,"Hunting Child Predators | My Life Online","42m 30s","2022-12-29T16:00:21Z"
EEIvWNhuL8U,"Anti & Pro Feminists Debate Abortion, Trans Rights, and #Metoo | VICE Debates","43m 41s","2022-12-28T16:00:11Z"
e3QKcEyhrBk,"Making $300/night as a Human Carpet #shorts",25s,"2022-12-26T16:00:23Z"
98ntIPTiSfQ,"The Teens Mastering Online Fraud #shorts",42s,"2022-12-23T16:00:04Z"
x9hXfBo8Abo,"Scams, Zealots, and Jet Skis: Life Inside the Crypto Scene | Spiraling","22m 42s","2022-12-21T16:00:26Z"
"agd1-pKRTKQ","Asian Americans Debate 'Stop Asian Hate' #Shorts",55s,"2022-12-18T16:00:01Z"
1meE0CY54CM,"What Iran Doesn't Want You To See | Super Users","8m 43s","2022-12-17T16:00:02Z"
V_mZjvzXmxA,"Making a Friend at a Wellness Festival for Millionaires #Shorts",47s,"2022-12-16T16:00:17Z"
1FUue58GH8c,"Asian Americans Debate Model Minority & Asian Hate | VICE Debates","43m 39s","2022-12-14T16:00:02Z"
2yahshbyjP4,"Inside London’s New Sex Dinner Club #shorts",1m,"2022-12-13T16:00:02Z"
3q3V0LZ4HTQ,"Cutting Thousands of Bodies for a Living | Informer","6m 25s","2022-12-12T16:00:01Z"
"CuluhA3S--U","Bam Margera: Jackass, Skating & the Dark Side of Fame | Epicly Later'd","43m 13s","2022-12-11T16:00:09Z"
rQKLOK4SU64,"The Rise of Far-Right Female Influencers | Decade of Hate","11m 37s","2022-12-10T16:00:19Z"
paQaF6lnHCM,"The Story Of Sean Paul ""Get Busy""","22m 24s","2022-12-08T16:00:18Z"
izaIZ88O0WE,"Spending $20K on Leg Lengthening Surgery #shorts",1m,"2022-12-07T16:00:30Z"
1bT1VUymjQg,"Addiction & Repression: Inside Iran’s Heroin Crisis | The War on Drugs","9m 48s","2022-12-06T16:00:02Z"
gHRxoITHEbw,"Andrew Callaghan Shows Us His RV #shorts",50s,"2022-12-05T16:00:17Z"
rWUP7yjK3n4,"Inside a Secret Alien Society | Fringes","22m 31s","2022-12-04T16:00:35Z"
MVu4igkDcgM,"New York Nico Presents: Out Of Order","18m 51s","2022-12-01T16:00:09Z"
FkOThoDoRhI,"Hanging Out With Doomsday Preppers #shorts",59s,"2022-11-30T16:00:13Z"
oBziM470rE0,"Causing a Natural Disaster to Party: The Case of James Scott | Overlooked","25m 11s","2022-11-29T16:00:18Z"
1BbNvim11fI,"Inside the Wellness Festival for Millionaires | Fringes","22m 30s","2022-11-27T16:00:01Z"
"9NVAq-WF3Cs","Drugs, Skate & Violence: Filmmaker Harmony Korine | Epicly Later'd","43m 9s","2022-11-26T16:00:03Z"
CZbEQsKLRZQ,"Beating Scammers at Their Own Game | Super Users","10m 29s","2022-11-24T16:00:10Z"
sAXGSTNwgQ8,"The 'Baby Gang' Members of Naples #shorts",59s,"2022-11-22T16:00:33Z"
qLf0pVq4yVs,"Meet the Filipino Superman","10m 21s","2022-11-21T16:00:28Z"
mVeYGmDQAxQ,"Dying Young on TikTok | My Life Online","22m 12s","2022-11-19T15:59:50Z"
"BjH-b32yAtM","This Is How Much K It Takes To Knock Out a Horse #Shorts",1m,"2022-11-18T16:00:13Z"
"XnpbVRg1-qc","Teenage Fraudsters Stealing From the Rich | Crimewave","6m 49s","2022-11-17T16:00:17Z"
6ewJqeTlpS4,"The Man Living His Life as a Hobbit #shorts",53s,"2022-11-16T16:00:07Z"
wZtkrtODiGU,"Colombia’s Cocaine Civil War | The War on Drugs","10m 31s","2022-11-15T16:00:37Z"
s2qEbftX9_Q,"The Python Cowboy of the Everglades #shorts",55s,"2022-11-13T16:00:35Z"
"tT61MN-uK5o","Andrew Reynolds is Raising the Next Gen of Pro Skaters | Epicly Later'd","43m 9s","2022-11-12T16:00:27Z"
Eg_xWRmkWug,"Ukraine’s Hippie Festival Went Ahead Despite the War #shorts",55s,"2022-11-11T16:00:08Z"
vsPPNyDZ1Wo,"The Scandal Inside Japan's Catholic Church","15m 44s","2022-11-10T16:00:35Z"
"zB0RF5-mJnE","What It’s Really Like Working on a Billionaire’s Yacht #shorts",51s,"2022-11-08T16:00:35Z"
gG6UcVaQZYI,"Far-Right Extremists are Infiltrating the US Elections | Decade of Hate","12m 43s","2022-11-07T16:00:32Z"
rrhOQKDC5sY,"One of the Most-Watched Women on Twitch: Amouranth #shorts",47s,"2022-11-06T16:00:33Z"
"a0cDdo-H5Vo","The Story of 'Because I Got High' by Afroman","22m 33s","2022-11-05T14:59:49Z"
D4ns79sFSvE,"The Teenage Mafia Academy | Crimewave","23m 5s","2022-11-04T15:00:06Z"
5A7NuXzKdUM,"NotLewy Hates Disability Inspiration Porn | My Life Online","22m 32s","2022-11-03T15:00:01Z"
a_ee6XDSDBQ,"Is this Royal Club Just Empire in Disguise? | Empires of Dirt","7m 30s","2022-11-02T14:59:19Z"
9W43aeRl4C0,"The Gangs Turning Children into Dealers #shorts",52s,"2022-10-31T15:00:05Z"
gVJx8tCoiKE,"This Human Carpet Gets Excited When You Trample on Him | Side Hustles","13m 3s","2022-10-30T15:00:28Z"
DwsEegjrIjM,"Jason Dill: From Trailer Parks to Pro-Skating | Epicly Later'd","43m 26s","2022-10-29T15:00:09Z"
Oge1nNcIjZg,"Why Adult Babies Enjoy Having Their Diapers Changed #shorts",49s,"2022-10-28T15:00:17Z"
XATbBXqwKx4,"Inside Russia’s Military Collapse | Super Users","7m 4s","2022-10-26T15:00:21Z"
ffx9DSeKi8o,"Taji Visits a Nudist Resort to Become a Better Man #shorts",37s,"2022-10-25T15:00:24Z"
"1-4Z4xKljjc","Ravers Vs. Putin: Ukraine’s Wartime Festival","8m 10s","2022-10-23T15:00:00Z"
L0FJBuamAcg,"Was This Royal Diamond Stolen? | Empires of Dirt","5m 34s","2022-10-21T15:00:13Z"
QbcSQWEJvd0,"Making a Fake IG Account To Be Recruited by Gangs #shorts",55s,"2022-10-20T15:00:13Z"
wP1vKOY4NCk,"One of the Greatest Feuds in Wrestling: Kaufman vs Lawler | I Was There","12m 29s","2022-10-17T15:00:44Z"
YJZUMX5PZ7U,"The Story of 'Unwritten' By Natasha Bedingfield","22m 28s","2022-10-16T14:59:51Z"
3JFihjEWU3c,"From Homeless to Pro-Skater: Chad Muska | Epicly Later'd","43m 6s","2022-10-15T15:00:02Z"
vm3eATL2rUE,"The Origin Story of the World’s Most Famous Fetish Club #Shorts",55s,"2022-10-14T15:00:41Z"
"ZZI04-3vwC0","I Was Put Up ‘For Sale' as a Muslim Woman","12m 5s","2022-10-11T15:00:22Z"
_BAkSUJaYJM,"What Flirty TikTokkers Stress About #shorts",54s,"2022-10-10T15:00:21Z"
oADU2PIzhD0,"The Legendary Song That Became the Rick Roll | The Story Of","22m 44s","2022-10-08T15:00:38Z"
ZmcnSs58uVk,"The Dark Secret Behind the Royal Family's Wealth | Empires of Dirt","7m 6s","2022-10-07T15:00:31Z"
Jp0nqJ1yrrg,"Golf, Booze & Guns: Inside Boomer Paradise | The Bubble (Full Film) | The Short List","2h 16m 23s","2022-10-06T16:00:18Z"
UZfz0DVqCtA,"How We Conned the British Press | Fakes, Frauds & Scammers","10m 32s","2022-10-02T15:00:15Z"
"Hsunl1-AGdM","Skating on the Wild Side: Andy Roy | Epicly Later'd","43m 24s","2022-10-01T15:00:20Z"
cYZkvmEjvuI,"The U.S. Military Contracted Burn Pits No One Is Talking About | Overlooked","14m 50s","2022-09-30T15:00:23Z"
2RZoGOc3VCs,"Mexico's Most Wanted Drug Kingpin | The War on Drugs","10m 7s","2022-09-28T15:00:02Z"
Q6wBh7UcHqo,"From YouTube Daredevil to Internet Outcast | My Life Online","23m 59s","2022-09-25T15:00:24Z"
ubdOFzXY4C0,"Sexual Abuse Survivors in Islamic Boarding Schools","13m 57s","2022-09-23T15:00:39Z"
"poHTA94-BeY","What North Korea Doesn’t Want You To See | Super Users","8m 3s","2022-09-21T15:00:28Z"
EvsBrK77zgY,"Spike Jonze's Legendary Career | Epicly Later'd","45m 29s","2022-09-17T15:00:19Z"
lmmsLJhrmPE,"''I Buried Thousands in Secret Mass Graves'' | Informer","5m 49s","2022-09-16T15:00:25Z"
R9xHdP1zhZ4,"The Violent World of Sumo Wrestling","18m 40s","2022-09-14T15:00:30Z"
_kqiGAswtKE,"How Sinaloa Became Mexico’s Biggest Cartel | The War on Drugs","10m 58s","2022-09-13T15:00:21Z"
yELoQjXupzU,"Eating 100,000 Calories For A Living | My Life Online","22m 50s","2022-09-11T15:00:34Z"
"-ZhxFtmAoXg","MS13's Toxic Weed That’s “More Addictive Than Cocaine"" | High Society","22m 30s","2022-09-10T15:00:00Z"
zCIFBLhHEQw,"Living With A Dissociative Disorder | My Life With","9m 2s","2022-09-09T15:00:44Z"
"49-VfYesb5w","My University Reported My Assault Case Against My Will","14m 2s","2022-09-06T15:00:03Z"
Cd7txJozAWw,"From Skating to Death-Defying Travel Missions: Heath Kirchart | Epicly Later'd","43m 13s","2022-09-03T15:00:12Z"
"1a-q1CaGEqQ","The Rise of Influencer Robberies #shorts",59s,"2022-09-02T15:00:01Z"
"2rICKAcU-Oc","Surviving Prison as a Gay Ex-Hitman | Imperdonable (Full Film) | The Short List","1h 3m 5s","2022-09-01T21:00:01Z"
jfnWVnqEKSE,"Farming in Compton","5m 47s","2022-08-30T19:00:30Z"
piBLwzmwLTo,"Blessing The Booth With Heléna Star | The Go All Out Guide","6m 14s","2022-08-30T15:00:37Z"
zftWMus7zuc,"The Meth Warlords of the Golden Triangle | The War on Drugs","10m 6s","2022-08-29T15:00:38Z"
"U4H9kDL-WmU","My Adult Baby Diaper Fetish | VICE Guide to Sex","13m 43s","2022-08-28T15:00:16Z"
mMCXXelJBHg,"Turning Teens Into Drug Runners | High Society","22m 31s","2022-08-27T15:00:26Z"
ry66uECjbdY,"This is How Drugs Get Smuggled Into Europe | Informer","7m 14s","2022-08-26T15:00:38Z"
C13BhOqeLuo,"How To Make Any BBQ Lit With Big Has | The Go All Out Guide","6m 10s","2022-08-24T15:00:08Z"
"A-0p6GQ-Xfs","Turning Wasted Food Into Art","6m 17s","2022-08-23T20:30:01Z"
XQc6mJ7u8gQ,"Putin’s Secret Neo-Nazi Armies | Decade of Hate","11m 40s","2022-08-22T15:00:17Z"
CrYzKbAwu34,"Becoming A Hitman For The Cartel (Sicarios) | Rites Of Passage","40m 51s","2022-08-21T15:00:11Z"
bYbiFOMzXvM,"Using Snapchat to Rob Influencers | Crimewave","17m 31s","2022-08-20T14:59:54Z"
z6Y8s86mlkk,"Feeding South Central LA","6m 14s","2022-08-19T19:44:16Z"
gTLTi27TxQY,"How To Make It As A TikTok Influencer | I Tried","16m 12s","2022-08-17T15:00:24Z"
"-3Cv-7WU4Qo","New Crystal Meth is Stronger Than Ever | High Society","22m 25s","2022-08-14T15:00:00Z"
zwFuVq3FMAU,"How Sexual Violence Leads To Suicide In S. Korea’s Military","11m 48s","2022-08-13T15:00:37Z"
mXY2F9sShFk,"Europe's New Cocaine Kings | The War on Drugs","9m 21s","2022-08-12T15:01:00Z"
mwm8H8ALQsM,"The Horrors You Hear as a 911 Operator | Informer","6m 24s","2022-08-10T15:00:24Z"
s8SGOjTr2GM,"I Was a North Korean Assassin | Bad Blood","19m 25s","2022-08-08T15:00:39Z"
jxVknQwhlUM,"Child Pageant Queen to Teen Millionaire | CREAM","17m 47s","2022-08-07T15:00:23Z"
ErI8MLVWlm8,"Infamous and Toothless: Meet Gumgang, Florida's Hillbilly Stuntman","8m 50s","2022-08-06T15:00:09Z"
hWONAS3DnZw,"The Cutthroat Streets of Houston, Texas | Ghost Song (Full Film) | The Short List","1h 50m 28s","2022-08-04T21:00:31Z"
"ywmLX-9YboM","The Designer Making Luxury a Ritual in LA | Local Legends","9m 9s","2022-08-03T15:00:43Z"
"-JJ9RzAhC9g","Inside the Cocaine Capital of the World #shorts",48s,"2022-08-01T15:00:00Z"
KL8CIZej19o,"The Dark Side of Rich Kids Volunteering Abroad | Informer","7m 19s","2022-07-31T15:00:10Z"
J00Hdtm_Jbw,"Smoking Cocaine Mixed with Human Bones: Basuco | High Society","22m 30s","2022-07-30T15:00:08Z"
z8saOxMkJFI,"The World’s Deadliest Drug War Just Got a New Leader | The War on Drugs","9m 48s","2022-07-29T15:00:50Z"
"bXkn-fvC_M4","I Expose the Worst Landlords | Super Users","6m 30s","2022-07-28T15:00:20Z"
m1C_wyYShsU,"Interviewing People About K Can Be Challenging #shorts",20s,"2022-07-25T15:00:37Z"
a0nZiXMBMPg,"The Famous Shrimp on a Stick in Las Vegas","10m 3s","2022-07-24T19:59:52Z"
lFIro2Dnfj8,"Guns, Gambling, and Gold: Meet The Las Vegas Duke | VICE Guide to Vegas","11m 24s","2022-07-24T14:59:56Z"
3mBDROFZWQU,"Flying High & Living in Luxury | Munchies Guide To Vegas","21m 5s","2022-07-23T19:59:51Z"
aymTdNI4yE8,"I Search Deadly Mines for Treasure | VICE Guide to Vegas","11m 56s","2022-07-23T15:16:13Z"
"uA3C-PlTaiQ","Getting Too High In Vegas With A Fake Bruno Mars: The VICE Guide to Vegas Pt 3","16m 42s","2022-07-22T14:59:52Z"
2jreFt19828,"Andrew Callaghan Goes Off The Strip With Munchies","16m 7s","2022-07-21T19:59:53Z"
hR0xemWXsXg,"How To Be A Male Escort: The VICE Guide to Vegas Pt 2","18m 56s","2022-07-20T14:59:53Z"
zfc1dBeFMzM,"The Munchies Guide To Classic Vegas Restaurants","12m 38s","2022-07-19T19:59:45Z"
tgi_U_mEARU,"Noisey Night Out: Las Vegas with Guap","10m 33s","2022-07-19T15:00:02Z"
PsZpnoELOus,"Counting Cards And Working A Brothel: The VICE Guide to Vegas Pt 1","20m 12s","2022-07-18T14:59:52Z"
j54mZrCZCqk,"What to Expect: VICE Guide to Vegas","2m 7s","2022-07-17T15:00:33Z"
99XQY7Elwhc,"Pissing Blood: The Ketamine Time Bomb | High Society","22m 25s","2022-07-16T15:00:08Z"
"4N-zOda3pM8","How I Sabotaged Starbucks | Super Users","7m 9s","2022-07-15T15:00:07Z"
"9oHEOR-ibWo","The VICE Guide to Travel Launches on July 18","2m 1s","2022-07-11T16:00:04Z"
gciEIuLNKNE,"Colombia’s Pink “Cocaine” Craze #shorts",1m,"2022-07-09T15:00:18Z"
4PfZlxhvdkM,"The Replacement Conspiracy Inspiring Mass Shootings | Decade of Hate","11m 1s","2022-07-08T15:00:02Z"
4ihOPrtCFWI,"Toxic Colonialism: How Swedish Waste Poisoned Chile | ARICA (Full Film) | The Short List","2h 14m 53s","2022-07-07T21:00:04Z"
a1PfRwOAkxI,"Is Scotland the New Cocaine Capital? | High Society","22m 31s","2022-07-02T15:00:00Z"
pzHuIYqyyaI,"This Man Has Dedicated His Life to Looking Exactly Like Vin Diesel | Local Legends","8m 43s","2022-07-01T15:00:35Z"
uogQhvonpmY,"The Forensic Artist That Uses TikTok to Solve Cold Cases | Super Users","6m 53s","2022-06-30T15:00:28Z"
xC5FqYFi78k,"Central America's Deadliest Drugs Gang | The War on Drugs","10m 32s","2022-06-29T15:00:38Z"
y3jvZga60pI,"The Dangers Of Big Dick Energy | Spiraling","29m 27s","2022-06-26T15:00:34Z"
O57Vwi8jtKc,"From Yakuza Gangster to Politician","26m 39s","2022-06-25T15:00:10Z"
XZRmFLgXr4Q,"Reality Show Recruits a VICE Presenter #shorts",42s,"2022-06-23T15:00:19Z"
JDGg1I60mPs,"How a Cheater Thinks | Kevin Gates Helpline","11m 4s","2022-06-19T15:00:16Z"
"VS93y0-YEhc","The Geriatric Ravers Still Smashing Drugs: Gravers | High Society","22m 25s","2022-06-18T15:00:12Z"
VqOdnCEbDU4,"Ukrainians Are Bombing Russians with Custom Drones | Super Users","5m 38s","2022-06-17T15:00:21Z"
2qIsQw_gOU8,"Sharing Home Cooked Syrian Food in Lebanon I One Armed Chef","1h 5s","2022-06-15T15:00:01Z"
DzRcgfk_Gfo,"Armed & Orthodox - The Tactical Rabbi | Local Legends","12m 49s","2022-06-13T15:00:12Z"
W2AMUtIrEEU,"Visiting a Worst Reviewed Chiropractor | One Star Reviews","14m 49s","2022-06-12T15:00:19Z"
3SPaDhw4PIQ,"The Freemasons and the Mafia | The Business of Crime","9m 24s","2022-06-11T15:00:05Z"
OaBFKrIyJVI,"How Fiji Became a Cartel Paradise | The War on Drugs","9m 51s","2022-06-10T15:00:27Z"
AENv_zkzN50,"Drugs, Sex and Gangs Inside Rikers Island Prison | Informer","6m 53s","2022-06-06T15:00:05Z"
"lrLj07xD-XY","Can You Be In Love With Two People? | Kevin Gates Helpline","11m 42s","2022-06-05T15:00:34Z"
VOjAlLoXOhQ,"The Pink “Cocaine” Wave | High Society","22m 35s","2022-06-04T15:00:16Z"
_Tqw7vHbo_M,"I Debunk Putin's Lies | Super Users","10m 19s","2022-06-03T15:00:30Z"
j5YKKPizQi8,"Inside Hong Kong's Fight for Freedom | Faceless (Full Film) | The Short List","2h 27m 21s","2022-06-02T15:00:31Z"
F7CKsJ6DvDQ,"Persone poliamorose, monogame e in coppia aperta discutono di relazioni e tradimento","20m 39s","2022-06-01T10:00:12Z"
OGvy0sJfSMo,"What It's Like to See Sound | 10 Questions","4m 37s","2022-05-28T15:00:08Z"
"dE-MR8I2TEM","Is the World’s Weirdest Drug Market In New Zealand? | The War on Drugs","9m 20s","2022-05-27T15:00:32Z"
jdlXkgUGLv4,"Why The Far Right Are So Weird About Sex | Decade of Hate","11m 52s","2022-05-26T17:38:11Z"
bPKl_xJDREQ,"The Horrors I Saw at Korean Private Schools | Informer","5m 19s","2022-05-22T15:00:15Z"
vuyTnlB80g8,"Why People Detach From Reality | 10 Questions","4m 46s","2022-05-21T15:00:34Z"
"R-dQ8BpqSXM","Why Japan is Obsessed with this Indian Actor","13m 45s","2022-05-19T15:00:21Z"
OA6XdaiRRHo,"The King of Coney Island: Bing Bong! | Local Legends","14m 46s","2022-05-14T15:01:10Z"
rEN07ZBsM5E,"How Speed is Fuelling Wars in The Middle East | The War on Drugs","9m 58s","2022-05-13T15:00:27Z"
0ib78ELZ_xw,"The Most Dangerous City in Europe? | Crimewave","9m 48s","2022-05-10T15:00:01Z"
aKwkMZbeeGo,"What I Saw as a Fake Billionaire | Fakes, Frauds and Scammers","11m 53s","2022-05-09T15:00:01Z"
oqoE6_rhbbY,"Why Can't I Get Laid? | Kevin Gates Helpline","10m 15s","2022-05-08T15:00:18Z"
"-1A9v5bQDqk","Firearms Training at a One Star Gun Range | One Star Reviews","10m 41s","2022-05-07T15:00:00Z"
2smpnHaHW_8,"The Deadly Pyramid Scheme of Synthetic Heroin in India’s Mountains | Trouble in Paradise","19m 50s","2022-05-06T15:00:02Z"
qKjg3VeW4LQ,"Last Meal Requests of Death Row Inmates | Last Meal (Full Film) | The Short List","49m 3s","2022-05-05T21:00:31Z"
"S-kYompsyLU","Growing Up With Jean-Michel Basquiat | I Was There","11m 48s","2022-04-30T15:00:22Z"
D1ubuRnKAj8,"Hunting for Russia’s Mega-Rich | Super Users","7m 16s","2022-04-26T15:00:12Z"
1mdrzPdAX4Y,"The Secret Ways The Oil Industry Brainwashes You | Smog + Mirrors","18m 15s","2022-04-25T15:00:02Z"
AtqQkodZXZI,"Kevin Gates On Toxic Sex | Kevin Gates Helpline","8m 43s","2022-04-24T15:00:04Z"
nfT01KggipA,"How a Chemical Company Created a Ghost Town | Overlooked","19m 48s","2022-04-22T14:59:54Z"
"d37K-5qzq0w","Restare in sud Italia o migrare al nord? Pro e contro","24m 15s","2022-04-21T10:00:13Z"
yHZTyU8bRRw,"Bringing Down the Revenge Porn King | Fakes, Frauds & Scammers","13m 50s","2022-04-19T15:00:26Z"
u55fjh9jdj8,"The Ex-Russian Spy Turned Millionaire Influencer | CREAM","29m 3s","2022-04-18T15:00:36Z"
oUWJX9k8QZk,"Jumping off a Cliff With a One-Star Paraglider | One Star Reviews","14m 23s","2022-04-17T15:00:33Z"
mAPpEqzp1AA,"The Sex Guru Wanted by International Police | The Business of Crime","7m 21s","2022-04-16T15:00:31Z"
iJNz44AApnk,"How Russia Created the World’s Worst Street Drug | The War on Drugs","9m 36s","2022-04-15T15:00:32Z"
i0ZbfkBCwtk,"Conspiracy Theorists Are Creating Their Own Nation | Decade of Hate","12m 19s","2022-04-14T15:00:32Z"
SwoRx3tstxY,"We Uncovered an ISIS Mass Grave | Super Users","8m 4s","2022-04-11T15:00:12Z"
ri7IDNT8vI0,"The Man Who Flies with Birds | Local Legends","5m 35s","2022-04-10T15:00:17Z"
8CRx8uG9YPo,"Weaponizing the Weather: The Race to Make Clouds | How to Kill A Cloud (Full Film) | The Short List","2h 8m 17s","2022-04-07T21:00:06Z"
6lelztwGriw,"Hunting the Next Global Virus | HUNTERS","44m 34s","2022-04-04T15:00:03Z"
"-NJmiulGkg0","10 Questions: Penis Augmentation Doctor","5m 37s","2022-04-03T15:00:00Z"
QXqq9ONCCNQ,"Notes of Change: Episode 3 – Six Sev x MixedByAli","4m 1s","2022-04-01T19:00:08Z"
wjNJrKdjMWs,"Dropped from the World's Biggest Boyband: BTS","14m 23s","2022-04-01T15:00:28Z"
f1ZPRWMCTIE,"The Ethical Hackers at War With Putin | Super Users","7m 28s","2022-03-28T15:00:32Z"
4NylkrMyqmI,"Going to Man Camp to Become More Productive | Better Man","22m 55s","2022-03-27T15:00:02Z"
