"Video ID",Title,Length,Published
YTDdeBW5AFY,"Intervention: Daniels Drinks a GALLON of Vodka a Day to Quiet ""The Voices"" | A&E","13m 6s","2023-02-07T20:00:09Z"
sHy7BRrHF0k,"Hoarders: Wife's Mess Keeps Her Limited Mobility Husband From Coming Home | A&E","14m 31s","2023-02-07T18:00:31Z"
sNluJfmsGv8,"Shipping Wars: TOP 10 Movie Memorabilia Shipments | A&E","54m 16s","2023-02-07T17:00:39Z"
XCGD6oYUAHc,"Cold Case Files: The Podcast – 'Officer Down' | A&E","25m 12s","2023-02-07T15:00:31Z"
DNIjH5ZFlUo,"L.A. Detectives: Kidnapping Suspect Won't Confess, Enraging the Detective (S1, E7) | Full Episode","45m 10s","2023-02-06T23:00:07Z"
r885kXVRRGc,"Cleaning up Debris After CRASH to Keep Traffic Flowing | Live Rescue | A&E","5m 58s","2023-02-06T20:00:25Z"
UbOhmGND8wc,"Airline: Passenger Wants to Talk to Airline President Over Weather Delays | A&E","4m 3s","2023-02-06T18:00:22Z"
aMB4capCeY8,"Gypsy Rose Blanchard: Abuse, Manipulation, and Murder | Prime Crime | A&E","22m 15s","2023-02-06T17:00:00Z"
xnrp89oVwzk,"American Justice: Career Criminal Abducts and Murders 12-Year-Old (S5, E26) | Full Episode","46m 2s","2023-02-05T23:00:33Z"
PF6u0br6HiA,"Parking Wars: CALM DOWN!! - Top 10 Moments | A&E","43m 6s","2023-02-05T20:00:05Z"
AeK4ZtpHjOU,"Killer's SHOCKING Confession After Cigarette Break | Interrogation Raw | A&E","8m 31s","2023-02-05T18:00:04Z"
mJ76R1wPJGc,"Court Cam: Undercover Cop Busts Woman Looking to Hire Hitman | A&E","4m 52s","2023-02-05T17:00:35Z"
"Kamxc-72sYo","Nightwatch: Drug Dealer Surprised When Cops Discover His Gun | A&E","2m 49s","2023-02-04T20:00:10Z"
"WHnz2HzQJ-s","CEO FIRED After Racist Tirade at Rideshare Driver | Customer Wars | A&E","3m 17s","2023-02-04T18:00:18Z"
tBLt6Ww7mtw,"60 Days In: Top 6 Biggest Women's Pod Fights | A&E","25m 17s","2023-02-04T17:00:29Z"
PxJlt7JABWg,"Butchers of the Bayou Two-Part Special Premieres Thursday & Friday, March 16 & 17 at 9pm ET/PT",43s,"2023-02-04T01:23:37Z"
Ly2tEQVTDRI,"Airline: Penguin Passengers Pete and Penny Get The Star Treatment (S1, E16) | Full Episode","21m 59s","2023-02-03T23:00:27Z"
DrAlaRHl8TE,"Cold Case Files: COLDEST CASES - ONE HOUR MARATHON | A&E","1h 1m 40s","2023-02-03T20:00:07Z"
Q4U19D_cZC8,"Court Cam: Father of Murdered 9-Year-Old Forgives His Daughter's Killer | A&E","3m 4s","2023-02-03T18:00:10Z"
kJNDqnisj_s,"Hoarders: BIGGEST Book Hoards - ONE HOUR MARATHON | A&E","1h 11m 27s","2023-02-03T17:00:45Z"
HfVUCUfvkn4,"Billy the Exterminator: Turtle Threatens Property Full of Workers and Kids (S6, E7) | Full Episode","21m 9s","2023-02-02T23:00:21Z"
"4cSOKtM2-7o","“24 Hour Flip” Premieres Saturday, February 25 at 12pm ET/PT",31s,"2023-02-02T21:27:21Z"
"Apta-fGxYE8","Emotionless Hitman Explains Killing NFL Player's Pregnant Girlfriend | The Killer Speaks | A&E","12m 48s","2023-02-02T20:00:06Z"
wFcFiwEsd3E,"Live Rescue: BIGGEST Car Accident Rescues MEGA-COMPILATION | A&E","2h 15m 6s","2023-02-02T18:56:50Z"
XUxpNapMYtg,"Man Finds Out the Hard Way He Is NOT Invited to House Party | Neighborhood Wars | A&E","1m 47s","2023-02-02T17:00:20Z"
Z27CAJQaSYw,"I Survived...: Grizzly Bear Attacks Forest Workers, Man SCALPED (S10, E5) | Full Episode","43m 7s","2023-02-01T23:00:19Z"
"P1d8sB65b-k","Instant Karma When Porch Thief BREAKS Her Ankle | Neighborhood Wars | A&E #shorts",54s,"2023-02-01T20:00:08Z"
JBZpFg_IAcA,"Man Accused of Shooting Girlfriend’s Stepdad Eight Times | Taking the Stand | A&E","5m 59s","2023-02-01T20:00:06Z"
nkk02bEFZ8o,"The Unsolved Disappearance of Timmothy Pitzen and Jaliek Rainwalker | Vanished | A&E","17m 28s","2023-02-01T18:00:31Z"
gYxOA_BGWD8,"Aggressive Driver Sideswipes Motorcyclist, Runs Him off the Road | Road Wars | A&E","2m 17s","2023-02-01T17:00:34Z"
1oMwTgaT3ZU,"Shipping Wars: Weird Medical Equipment & Escaping Streets of NYC (S6, E13) | Full Episode","21m 20s","2023-01-31T23:00:03Z"
3LOSyVerUbY,"“WWE Rivals” returns with an all-new season premiering February 19 on A&E.",31s,"2023-01-31T20:59:22Z"
NuMqMw4fVus,"Intervention: Ginjer Juggles ""Men Who Pay"" to Support Severe Dilaudid Addiction | A&E","12m 34s","2023-01-31T20:00:12Z"
5Hrjjid4J08,"Hoarders: Carol Lives In Her Truck Because She Can't Cleanup Her House | A&E","11m 50s","2023-01-31T18:00:03Z"
Cb1oOaJyk7c,"Daughter of the “Happy Face Killer” Shares Her Guilt & Path to Healing | Monster in My Family | A&E","12m 3s","2023-01-31T17:00:13Z"
"TbR3V-UtW5M","Cold Case Files: The Podcast – 'The Night Shift' | A&E","26m 49s","2023-01-31T12:00:28Z"
BvAxsSCbD2Q,"Car Fire FILLS Garage with Smoke | Live Rescue | A&E","6m 17s","2023-01-30T20:00:05Z"
pIUWTTlJaP8,"Tex McIver: Murder Case Against a Wealthy Attorney | Prime Crime | A&E","22m 16s","2023-01-30T17:00:35Z"
hPx4rkZXTSQ,"American Justice: Dentist Accused of Hitting Husband With Her Car (S13, E3) | Full Episode","45m 18s","2023-01-29T23:00:18Z"
Bj0QazputjI,"Billy the Exterminator: SNAKES!!! One-Hour Marathon | A&E","58m 13s","2023-01-29T20:00:07Z"
2ARkTQI3eD0,"Woman Confesses to Hate-Fueled Hit and Run on 14-year-old Girl | Interrogation Raw | A&E","8m 15s","2023-01-29T18:00:00Z"
MP_OClqnB3Y,"Court Cam: COVID Confrontations - Top 4 Moments | A&E","20m 11s","2023-01-29T17:00:11Z"
7SROwxdZ9_M,"Cold Case Files: Police Track Down Two Boys Who Enjoy Satanic Rituals (S1, E14) | Full Episode","44m 5s","2023-01-28T23:00:02Z"
dlJ5GcP_JbM,"Nightwatch: SWAT High-Risk Raid on 17-Year-Old Sex Offender | A&E","3m 4s","2023-01-28T20:00:11Z"
"sucHhW-ydO0","Confrontation at Fast Food Drive-Thru Gets WAY Out of Hand | Customer Wars | A&E","2m 25s","2023-01-28T18:00:21Z"
6EXFuGQcvM4,"60 Days In: Women's Pod Fight Over... Nothing | A&E","3m 17s","2023-01-28T17:00:03Z"
YRaGZogs1VM,"Airline: Woman Changes Outfit in FULL SIGHT of Fellow Passengers (S1, E7) | Full Episode","22m 11s","2023-01-27T23:00:29Z"
3SoWnyoMQAM,"DNA Backlog Lets Man Commit 37 Rapes Before Capture | Cold Case Files | A&E","12m 49s","2023-01-27T21:06:16Z"
2326nKwgbOs,"Court Cam: Disrespectful Defendant REFUSES to Pull Up His Sagging Pants | A&E","4m 33s","2023-01-27T18:00:02Z"
iSGKlFx6HKQ,"Nightwatch: After Party - Keeping the Late-Night Crowd Safe | MEGA-Compilation | A&E","48m 56s","2023-01-27T17:00:24Z"
wCiHUOpSpy4,"Billy the Exterminator: Nasty Aerial Assault by 2 VERY Angry Geese (S4, E5) | Full Episode","20m 43s","2023-01-26T23:00:25Z"
qH_NNRo1qE4,"Neighbors Mob Thief Trying to Carjack Delivery Driver | Neighborhood Wars | A&E #shorts",59s,"2023-01-26T22:00:17Z"
FNidFAWBhTA,"I-95 Serial Killer Coldly Details His Murder Spree | The Killer Speaks | A&E","12m 36s","2023-01-26T20:00:05Z"
NEpa5KpG2QI,"Ridiculous Love Triangle Turned Murder-For-Hire Plot in Knoxville, TN | City Confidential | A&E","12m 8s","2023-01-26T18:00:09Z"
ibdw_LkD9Pw,"I Survived...: Neighbor Abducts Young Boy and Tortures Him for Days (S5, E17) | Full Episode","43m 10s","2023-01-25T23:00:31Z"
"2b996Th_-K0","Man Claims Self-Defense in Quadruple Murder | Taking the Stand | A&E","12m 38s","2023-01-25T20:00:00Z"
"zCNL_gkhf-4","Aggressive Driver SLAMS into Granite Wall at Highway Speed | Road Wars | A&E","1m 53s","2023-01-25T17:00:44Z"
"e4WHeV-LueA","Woman TORCHES House After Breakup Fight | Neighborhood Wars | A&E #shorts",56s,"2023-01-24T23:45:01Z"
A6KAL6tTXRk,"Shipping Wars: Crawling Through Desert Heat with GIANT Cow Skull (S6, E15) | Full Episode","21m 21s","2023-01-24T23:00:13Z"
PQ1i1SKdi0M,"Intervention: Brothers Keep Each Other Hooked on Heroin | A&E","12m 59s","2023-01-24T20:00:05Z"
Zkw1cvv6AWM,"Hoarders: Living With 8,000 POUNDS of Trash & a Husband In Prison | A&E","9m 54s","2023-01-24T18:00:23Z"
eFaWa1VkbSE,"Shipping Wars: TOP 5 WILD Watercraft Deliveries | A&E","30m 26s","2023-01-24T17:00:33Z"
Z7HFcPv5p4k,"L.A. Detectives: Man Climbs Up Telephone Pole with Automatic Weapon (S1, E5) | Full Episode","46m 36s","2023-01-23T23:00:15Z"
GAZ_41eNw_E,"Female Patient Trapped in a Vehicle Under a Tree | Live Rescue | A&E",5m,"2023-01-23T20:00:04Z"
V3bRjkTXwSs,"Airline: Man Cancels Woman's Ticket Home When She Won't Sleep With Him | A&E","2m 5s","2023-01-23T18:00:10Z"
Q_eQxb6PWxo,"American Justice: A Look at Divorce, AMERICAN Style (S3, E28) | Full Episode","46m 10s","2023-01-22T23:00:11Z"
5Ay6cFesAKI,"Parking Wars: ""Take This OFF My Car!"" Top 7 Moments | A&E","29m 28s","2023-01-22T20:00:02Z"
S4LlWF5Lhdo,"US Navy Officer Murders His Pregnant Mistress | Interrogation Raw | A&E","9m 6s","2023-01-22T18:00:10Z"
dNUXicpSPZQ,"Court Cam: Sovereign Citizen Wears ""No Trespassing"" Sign, Fights Court Officers | A&E","3m 48s","2023-01-22T17:00:24Z"
uKtg6ttQf9Y,"Cold Case Files: Part-Time Missionary Is Convicted, 38 Years Later (S1, E6) | Full Episode",46m,"2023-01-22T01:00:30Z"
"x1S7V34g-io","The First 48: Key to Case is Victim's Missing Cell Phone (S2, E8) | Full Episode",43m,"2023-01-22T01:00:29Z"
urm_bZ7nMOY,"Nightwatch: Father Fears ""Something Bad"" Has Happened to His Missing Daughter | A&E","6m 40s","2023-01-21T20:00:27Z"
hr3q5ocBUmM,"Mom Calls 9-1-1 on Barber for Son's Bad Haircut | Customer Wars | A&E","3m 1s","2023-01-21T18:00:20Z"
X9uESACdezg,"60 Days In: Top 10 Inmate Inventions | A&E","25m 27s","2023-01-21T17:00:20Z"
_gF5B413z4w,"Airline: Temperatures Rise when Mix-Up Separates Parents From Children (S1, E15) | Full Episode","22m 13s","2023-01-20T23:00:17Z"
A7nHvVDJIHE,"Hoarders: NEW YORK Hoarders - MEGA Marathon | A&E","1h 24m 25s","2023-01-20T21:32:17Z"
mgfvRSnj5BY,"“The Girls” Con Elderly Man Out of His Money Before Murdering Him | Cold Case Files| A&E","11m 53s","2023-01-20T21:16:44Z"
IMgGIG3oQ40,"Court Cam: Heroic Judge Brings Down Violent Offender | A&E","2m 27s","2023-01-20T18:00:16Z"
"w8uSLr-OHbY","Billy the Exterminator: Red Wasps and Pine Beetles INFESTATION (S6, E6) | Full Episode","21m 10s","2023-01-19T23:00:35Z"
n2ISDX6_9Js,"Cocky Murderer Explains Killing Is in His ""Nature"" | The Killer Speaks | A&E","11m 41s","2023-01-19T20:00:15Z"
LN64vFnkbSI,"Live Rescue: Save First, Arrest Later Part 3 | A&E","25m 26s","2023-01-19T18:00:13Z"
XpsEMdagOgc,"I Survived...: Fishing Boat Carrying Crew Of 26 Catches Fire and Explodes (S10, E3) | Full Episode","43m 10s","2023-01-18T23:00:16Z"
O6QbUe4uYlE,"Irate Woman Drops Her Pants in Easter Sunday Argument | Neighborhood Wars | A&E #shorts",58s,"2023-01-18T22:00:11Z"
8u04QidHdFM,"Wife's Story of Husband's Death COMPLETELY Changes | Taking the Stand | A&E","12m 22s","2023-01-18T21:00:03Z"
OPqHJPQG658,"The Genesee River Killer's Sadistic First Murder of 10-Year-Old Boy | First Blood | A&E","9m 39s","2023-01-18T18:44:37Z"
ujJbnQz1vqY,"Tour Bus Driver Caught Doing a Hit and Run | Road Wars | A&E","1m 42s","2023-01-18T17:00:39Z"
"iIWN18g-qD8","Shipping Wars: Large Pieces of Art Nearly Ruined on BOTH Coasts (S6, E14) | Full Episode","21m 16s","2023-01-17T23:00:25Z"
3Q0agc9Re2M,"Intervention: Karissa's SEVERE Heroin Addiction Has Her Spending $1400 a Week | A&E","13m 7s","2023-01-17T20:00:03Z"
mlcnjIaNDws,"Hoarders: Nature Collector Hoards Her Own House & Then Her Daughter's | A&E","11m 40s","2023-01-17T18:00:22Z"
vLxVVzvfeio,"Super Drunk Patient has Difficulty Breathing | Live Rescue | A&E","4m 12s","2023-01-16T19:59:48Z"
"3Vj0Su5NX-A","Airline: Airline Interviewee Upset After Getting Kicked Off Free Flight | A&E","4m 21s","2023-01-16T17:59:49Z"
5fZoEgxYaZw,"Helicopter Pursuit Stops 3 Suspects from Getting Away | Jacked: Auto Theft Task Force | A&E","5m 23s","2023-01-16T16:59:59Z"
odfo3HP9CPs,"CRAZY Chase Ends When Man is Shot 3 Times by Police | Why I Ran | A&E","5m 51s","2023-01-15T20:00:14Z"
4Zm5vEyiF9U,"Suspect Offers to Solve 38-Year-Old Rape & Murder - Under ONE Condition | Interrogation Raw | A&E","12m 42s","2023-01-15T18:00:03Z"
"EZxMzcFJ-Lc","Court Cam: Top 5 Sovereign Citizen Moments - Part 2 | A&E","19m 37s","2023-01-15T17:00:09Z"
CVdq_q4wHEM,"Cold Case Files: It Takes 22 Years and an Entire Town to Solve a Murder (S1, E9) | Full Episode","43m 22s","2023-01-15T01:00:04Z"
JxQBkV65uWk,"Nightwatch: ""Bad Cop"" Routine Gets Confession from Car Theft Accomplice | A&E","5m 26s","2023-01-14T20:00:06Z"
WA_kgraMjsM,"Man Caught Eating Soup Straight from Ladle at Grocery Store | Customer Wars | A&E","1m 32s","2023-01-14T18:00:20Z"
J1OnabMfges,"60 Days In: The Broomstick Shank Fight | A&E","6m 47s","2023-01-14T17:00:11Z"
G7POf0UG0D4,"Airline: Holiday Season Bringing out the WORST in Passengers (S1, E18) | Full Episode","22m 14s","2023-01-13T23:00:08Z"
MZWf2AYjgiA,"Zombie House Flipping Social Chat Hosted by Duke & Keith! | A&E","27m 40s","2023-01-13T22:00:15Z"
ZkEDXEQm8h8,"Court Cam: Animal Abuser BEGS for Mercy, Tries to Escape | A&E","3m 2s","2023-01-13T21:00:15Z"
"tcWa3kDK_-M","High School Janitor is Prime Suspect in Murder of 13-Year-Old Girl | Cold Case Files | A&E","10m 55s","2023-01-13T20:00:17Z"
i9Mmms5RSEk,"Nightwatch: TOP 6 BIGGEST CONFRONTATIONS | A&E","27m 40s","2023-01-13T19:00:15Z"
"QLj0WvJ-Xu0","Billy the Exterminator: Giant Alligator Eyeing Family Dog for Dessert (S5, E10) | Full Episode","21m 39s","2023-01-12T23:00:09Z"
3nuSBSm5J6Q,"Florida Woman Suspicious of Black Man Throwing Away His Trash | Neighborhood Wars | A&E #shorts",59s,"2023-01-12T22:00:01Z"
ZN9tddRi4LM,"Woman Explains Why She Filmed & Took Part in Sadistic Murders | The Killer Speaks | A&E","13m 3s","2023-01-12T20:00:19Z"
hFpfHkdI0YQ,"A Murderous Minister & His Mistress in Emporia, Kansas | City Confidential | A&E","12m 40s","2023-01-12T18:00:13Z"
9ea65PGJSNg,"""Rich Woman"" Gets Her Comeuppance After Harassing Fisherman | Neighborhood Wars | A&E","2m 15s","2023-01-12T17:00:05Z"
V7LHRirpnTU,"I Survived...: Skier Seeking Untracked Powder Gets Caught in Avalanche (S10, E2) | Full Episode","43m 9s","2023-01-11T23:00:22Z"
GNSgYGEVahE,"Drag Queen Turned Serial Killer - The Bayou Strangler | First Blood | A&E","8m 53s","2023-01-11T20:00:04Z"
dSlqQXZvadI,"California Motorists Put the Brakes on Violent Road Rage Incident | Road Wars | A&E","1m 42s","2023-01-11T17:00:33Z"
zn7gRjzBzjI,"Shipping Wars: Bad Weather Could Turn Steampunk Robot to SteamJUNK (S6, E12) | Full Episode","21m 19s","2023-01-10T23:00:36Z"
l2rrad11k_o,"""This is America. I'm WHITE"" - Entitled Woman Shouts at Yard Crew | Neighborhood Wars | A&E #shorts",52s,"2023-01-10T21:00:17Z"
_qXGoPEBX2U,"Intervention: Husband & Wife Put Heroin Ahead of Their 3 Children | A&E","13m 7s","2023-01-10T20:00:09Z"
EekG3VFuUfU,"Hoarders: Artist Finds Purpose Again After Studio Clean Up | A&E","10m 53s","2023-01-10T18:00:09Z"
c8SeVSMoyxs,"Homeless Woman Overheats, Leaves Dogs to go to Hospital | Live Rescue | A&E","3m 13s","2023-01-09T20:00:15Z"
1wTLOJYzJA8,"Airline: RUDE Passenger Gets DENIED Service | A&E","4m 30s","2023-01-09T18:00:01Z"
"IYDgW-NMOEE","Parking Wars: ""YOU'RE NOT TOWING MY CAR!!"" - Top 10 Moments | A&E","39m 50s","2023-01-09T17:00:19Z"
cIxLxzLArwc,"MAN FREELY ADMITS TO MURDER in Bone-Chilling Confession | Interrogation Raw | A&E","8m 24s","2023-01-08T18:00:13Z"
rBsMsloWHaU,"Court Cam: Woman Intentionally COUGHS on Cancer Patient at Height of COVID | A&E","5m 22s","2023-01-08T17:00:23Z"
ptSx6ySCQyo,"Cold Case Files: Detectives Discover Clue in Plain Sight 24 YEARS Later (S1, E10) | Full Episode","43m 11s","2023-01-08T01:00:14Z"
"EP1mUu-9MjQ","Kathy's 12 Children Try to Get Her to Face Her Demons (S8, E10) | Hoarders - Full Episode","41m 57s","2023-01-07T23:00:06Z"
DVpFOuSkQ1o,"Nightwatch: Keeley Marches w/ Family of Gunshot Victim She Was Unable to Save | A&E","4m 45s","2023-01-07T20:00:03Z"
"AwIo3eh-kJQ","Doctor FIRED After Caught on Camera Yelling, Cursing at Patient | Customer Wars | A&E","4m 23s","2023-01-07T18:00:03Z"
Mh83V8GB_Vo,"60 Days In: Greatest HITS - Volume 5 | A&E","21m 30s","2023-01-07T17:00:17Z"
2LmXe9U3A_c,"Airline: Grateful Dead are Alive And Well, If A Little Intoxicated (S2, E14) | Full Episode","21m 16s","2023-01-06T23:00:02Z"
ztvHujxXBIw,"Man's Spit on Ground Solves Murder of a Young Woman Nearly 10 Years Later | Cold Case Files | A&E","12m 36s","2023-01-06T20:00:17Z"
KE5mrYvBID0,"Court Cam: Inmates with Ankles SHACKLED Escape Thailand Holding Cell | A&E","2m 35s","2023-01-06T18:00:13Z"
F7KYIrLJreE,"Hoarders Facing Eviction - Part 2 | One-Hour Marathon | A&E","1h 1m","2023-01-06T17:00:09Z"
"mqE_tAFp0-s","Billy the Exterminator: Bandits Stealing Petting Zoo Kangaroo Food (S3, E11) | Full Episode","21m 39s","2023-01-05T23:00:23Z"
nlZsrX5Itis,"Convict Tells Twisted Tale of Why He Committed the ""Perfect Murder"" | The Killer Speaks | A&E","12m 51s","2023-01-05T20:00:21Z"
Zc91thS2H9Q,"Live Rescue: Most Viewed Moments from Fort Myers, Florida | A&E","39m 47s","2023-01-05T18:00:10Z"
bC53mKZ0UiE,"Neighborhood Wars: Hose HOSTILITY - Top 4 Moments | A&E","9m 53s","2023-01-05T17:00:31Z"
jO74npMo3fo,"Authorities Carrying Out Eviction Notice, Bust into the WRONG HOUSE | Neighborhood Wars | A&E","2m 18s","2023-01-05T17:00:25Z"
sdL60BxUVKE,"An All-New Season of A&E’s “Biography: WWE Legends” Begins Sunday, February 19","1m 10s","2023-01-05T16:59:49Z"
E3CsQTs8_VQ,"I Survived...: Crash Landing in Colombia Leads to 5 YEARS in Captivity (S5, E13) | Full Episode","42m 48s","2023-01-04T23:00:07Z"
VAjCFyeCjZw,"Taking The Stand - New Season Premieres Thursday Jan 12th at 10/9c on A&E",41s,"2023-01-04T21:50:49Z"
u_NH1Q2QKJk,"Argument Over Stray Cats Leads to Attempted Murder Charges | Neighborhood Wars | A&E #shorts",57s,"2023-01-04T21:30:04Z"
WKqAUWp9yWE,"Cleveland Strangler Sentenced to Death for the Murder of 11 Women | First Blood | A&E","7m 55s","2023-01-04T20:00:11Z"
0o6_JJKsFvo,"Court Cam: Brother BEGS Judge To Throw the Book at His Repeat Offender Sister | A&E","3m 25s","2023-01-04T18:00:00Z"
rG9h5H3F02Y,"Distracted Driver SMASHES Into Motorcyclist | Road Wars | A&E","4m 22s","2023-01-04T17:00:25Z"
kQMYqTSIMdU,"Shipping Wars: Newcomer Sends Everyone Running for Cover During First Haul (S7, E8) | Full Episode","21m 20s","2023-01-03T23:00:31Z"
"Pky-F9G2tCc","Intervention: Kacy’s Binge Drinking Spirals After Losing Her Infant | A&E","9m 49s","2023-01-03T20:00:04Z"
b0V5RgKKWXI,"Hoarders: Woman Hasn't Unpacked Boxes Since Moving in 1990 | A&E","13m 7s","2023-01-03T18:00:12Z"
UdcYyzskkEo,"L.A. Detectives: Man Threatens Wife after Divorce Filing, SWAT Intervenes (S1, E2) | Full Episode","33m 59s","2023-01-02T23:00:13Z"
JNp2EXWlvvo,"Officer Aids Scared, Stray Dog | Live Rescue | A&E","3m 48s","2023-01-02T20:00:00Z"
tdUdEnKndBE,"Airline: Drunk Woman Hits Airline Employee | A&E","4m 15s","2023-01-02T17:59:47Z"
Gcrn_sxcq5o,"Jersey Cops Arrest Would-be Thief with Decoy Car | Jacked: Auto Theft Task Force | A&E","3m 15s","2023-01-02T16:59:54Z"
jnde_bfl6FE,"American Justice: Cousins Raped and Pushed to their Death off a Bridge (S14, E10) | Full Episode","44m 28s","2023-01-01T22:59:52Z"
ohqT9fGXujY,"Mom Hallucinates After Stopping Anxiety Meds, Runs from Police | Why I Ran | A&E","5m 43s","2023-01-01T20:00:01Z"
39sLTzdrhio,"Murderer's Untrustworthy Confession for Gunning Down a Family | Interrogation Raw | A&E","11m 54s","2023-01-01T17:59:58Z"
"Vc-UcVS6ftk","Court Cam: Seniors In Trouble - Top 4 Moments | A&E","15m 19s","2023-01-01T17:00:12Z"
LJH1hUg7tw4,"Hoarders: Kleptomania turns into Hoarding (S8, E9) | Full Episode",42m,"2022-12-31T22:59:48Z"
lFK7GvAStRw,"Nightwatch: SWAT Serves High-Risk Warrant on Narcotics Dealer | A&E","3m 19s","2022-12-31T19:59:57Z"
UTfDRTJVURs,"Man Uses Judo to Stop Outdoor Dining Robbery | Customer Wars | A&E","3m 27s","2022-12-31T17:59:54Z"
"IdxZzR-nKOo","60 Days In: Greatest HITS - Volume 4 | A&E",16m,"2022-12-31T16:59:53Z"
SskSfNjTFYU,"Airline: William Hung Serenades Travelers at LAX with Iconic Song (S2, E5) | Full Episode","21m 17s","2022-12-30T23:00:13Z"
GgxKYi8JHkA,"Bloody Dagger Helps Detectives Solve a Murder 20 YEARS Later | Cold Case Files | A&E","11m 48s","2022-12-30T19:59:53Z"
u2YfpbHbpjo,"Court Cam: ""Fatboy!"" ""Mr Hairpiece!"" Insulting Lawyers Nearly FIGHT at Deposition | A&E","3m 16s","2022-12-30T18:00:21Z"
GBQDGMpJnQ4,"Nightwatch: Save First, Arrest Later - Top 5 Moments | A&E","23m 3s","2022-12-30T17:00:14Z"
HLUAsqFNV_w,"Billy the Exterminator: Bothersome Beaver & Dead Cat Under Dentist Office (S1, E4) | Full Episode","21m 38s","2022-12-29T23:00:11Z"
xvYFAgpR6vA,"Voices in Killer’s Head Lead Him to Murder a Corrections Officer | The Killer Speaks | A&E","11m 15s","2022-12-29T20:00:15Z"
"c-EE_08K7xo","Best Friends Bickering EXPLODES in Motel Melee | Neighborhood Wars | A&E #shorts",58s,"2022-12-29T20:00:11Z"
"FYEBN-v_T58","Neighborhood Wars: Trash BATTLES - Top 9 Moments | A&E","13m 26s","2022-12-29T17:00:18Z"
a8BuLYZC_VU,"Woman RAGES on Cyclist, Off-Duty Cop Sets Her Straight | Neighborhood Wars | A&E","3m 51s","2022-12-29T17:00:00Z"
"h5tHa-hLpGc","I Survived...: Stockbroker Shot 5 Times & A Woman Abducted (S9, E21) | Full Episode","43m 10s","2022-12-28T23:00:19Z"
NPDMDoqEqVU,"Innocent Man Accused of Drug Trafficking In Scenic Idaho Town | City Confidential | A&E","10m 33s","2022-12-28T20:00:05Z"
YyE_0YwiUAU,"Court Cam: Hilarious Judge Handles Sovereign Citizen Argument PERFECTLY | A&E","2m 47s","2022-12-28T18:00:11Z"
RIFMAyoNeVw,"Man Helps Police Stop SEVERELY Impaired Driver Wreaking Havoc on Highway | Road Wars | A&E","3m 29s","2022-12-28T17:00:27Z"
"C_-ounLnMQM","Monster in My Family: Craigslist Killer's Daughter Lives with Guilt (S2, E4) | Full Episode","42m 20s","2022-12-28T01:00:02Z"
Ttnc4DrpLWI,"Shipping Wars: Power Rangers & Vampire Dangers (S7, E5) | Full Episode","21m 21s","2022-12-27T23:00:10Z"
lbV69y2_ZdI,"Road Confrontation Spills Out Onto The Street | Neighborhood Wars | A&E #shorts",58s,"2022-12-27T20:00:20Z"
