"Video ID",Title,Length,Published
"snp-GvNgUt4","Can Space Be Infinitely Divided?","12m 23s","2021-06-16T20:15:01Z"
"LkeTk-Fi_c8","Are We Running Out of Space Above Earth?","16m 52s","2021-06-09T20:15:00Z"
srVKjWn26AQ,"What If (Tiny) Black Holes Are Everywhere?","16m 8s","2021-05-25T20:15:03Z"
"uZDhCW-PTRM","Breaking The Heisenberg Uncertainty Principle","11m 2s","2021-05-19T20:15:00Z"
3sq658Okvao,"How To Know If It's Aliens","19m 20s","2021-05-11T20:55:25Z"
Vk5bxHetL4s,"The NEW Warp Drive Possibilities","18m 54s","2021-04-21T20:15:00Z"
qy8MdewY_TY,"What If Dark Matter Is Just Black Holes?","12m 21s","2021-04-13T20:15:04Z"
O4Ko7NW2yQo,"Why the Muon g-2 Results Are So Exciting!","12m 36s","2021-04-07T18:21:42Z"
SMPid7Sh0EE,"Zeno's Paradox & The Quantum Zeno Effect","17m 11s","2021-03-23T20:15:00Z"
dsCjRjA4O7Y,"The NEW Crisis in Cosmology","18m 9s","2021-03-16T20:15:01Z"
OHdV9aO6jaE,"How Does Gravity Affect Light?","13m 25s","2021-03-09T20:30:02Z"
UKxQTvqcpSg,"Does Time Cause Gravity?","11m 51s","2021-02-24T21:15:01Z"
L9L_gNogNes,"Gravitational Wave Background Discovered?","18m 26s","2021-02-17T21:28:02Z"
GKD1vDAPkFQ,"How Does Gravity Warp the Flow of Time?","12m 44s","2021-02-10T19:56:24Z"
fidzLZQyaJE,"Is Dark Matter Made of Particles?","16m 51s","2021-01-26T19:15:00Z"
6MfJ59lkABY,"Can We Break the Universe?","16m 43s","2021-01-19T20:15:01Z"
j5HyMNNSGqQ,"What Happens During a Quantum Jump?","12m 58s","2021-01-12T19:15:03Z"
0A1ouV7iD8o,"Navigating with Quantum Entanglement","16m 22s","2020-12-22T19:15:01Z"
3tCWWnXicC0,"The Supernova At The End of Time","16m 30s","2020-12-15T19:15:00Z"
F0b8b_ykPQk,"Why Do You Remember The Past But Not The Future?","14m 36s","2020-12-08T19:15:00Z"
"QkWT-xMTm1M","The Arrow of Time and How to Reverse It","14m 21s","2020-11-18T19:15:01Z"
"RY7hjt5Gi-E","Can Free Will be Saved in a Deterministic Universe?","13m 57s","2020-11-11T17:15:03Z"
qKVpknSKgE0,"Electroweak Theory and the Origin of the Fundamental Forces","15m 44s","2020-11-04T19:15:02Z"
z4odQd8q3xY,"How The Penrose Singularity Theorem Predicts The End of Space Time","16m 59s","2020-10-27T19:27:58Z"
1JCRDaa3ehk,"Is The Future Predetermined By Quantum Mechanics?","16m 31s","2020-10-20T18:56:01Z"
EagNUvNfsUI,"Do the Past and Future Exist?","16m 6s","2020-10-13T18:15:01Z"
"nNdy-LJWNQs","Venus May Have Life!","15m 58s","2020-10-05T18:45:05Z"
4KCDGa98Ckc,"Solving Quantum Cryptography","17m 43s","2020-09-28T18:45:01Z"
XNK5oahmw3I,"Could Life Evolve Inside Stars?","16m 17s","2020-09-21T18:15:03Z"
xFKgIOX8IRE,"The Truth About Beauty in Physics","16m 55s","2020-09-08T16:04:27Z"
hp2Ek1cA1LE,"How Do We Know What Stars Are Made Of?","12m 44s","2020-09-01T19:34:25Z"
tJgWnbET1eE,"Can Future Colliders Break the Standard Model?","17m 49s","2020-08-24T18:44:17Z"
Uf0q4Iq3AC8,"How Stars Destroy Each Other","15m 18s","2020-08-17T18:45:00Z"
CJx3gLkebIA,"Theory of Everything Controversies: Livestream","1h 23m 28s","2020-08-10T20:41:28Z"
_izocEgArtQ,"What is a Theory of Everything: Livestream","1h 34m 45s","2020-07-28T21:49:08Z"
iozCwyjxhyY,"Theory of Everything Livestreams with Amazing Guests","2m 30s","2020-07-23T19:35:51Z"
As7vWYmb5L8,"The Boundary Between Black Holes & Neutron Stars","15m 1s","2020-07-20T19:28:41Z"
JOMrbkZqTcs,"Does Antimatter Explain Why There's Something Rather Than Nothing?","13m 48s","2020-07-08T18:15:01Z"
1Z5fnwUmTSY,"Dissolving an Event Horizon","16m 19s","2020-06-30T19:49:05Z"
lqGxj3Esdxc,"Building Black Holes in a Lab","13m 27s","2020-06-22T19:12:53Z"
PC2JOQ7z5L0,"What Happens After the Universe Ends?","18m 30s","2020-06-15T18:45:00Z"
o2ZcvPW5EcI,"Can Viruses Travel Between Planets?","17m 10s","2020-06-08T18:45:00Z"
z91oGI5aP0A,"Does Gravity Require Extra Dimensions?","16m 42s","2020-05-27T18:42:45Z"
4v9A9hQUcBQ,"Mapping the Multiverse","17m 41s","2020-05-18T18:15:01Z"
M3GQM7tuq2w,"How Luminiferous Aether Led to Relativity","18m 4s","2020-05-11T18:21:54Z"
Y6Vhh70Lw9w,"How We Know The Universe is Ancient","17m 49s","2020-05-04T18:16:42Z"
9xIn1Ti7bz0,"Space Time Livestream: Ask Matt Anything","1h 14m 15s","2020-04-28T22:36:22Z"
"ldVDM-v5uz0","Will Wormholes Allow Fast Interstellar Travel?","17m 18s","2020-04-22T17:15:00Z"
t8o5W425uhw,"Was the Milky Way a Quasar?","16m 59s","2020-04-14T18:39:07Z"
vAgiHreswj0,"How We Know The Earth Is Ancient","17m 25s","2020-04-07T18:02:20Z"
T4oYvSH6jJ8,"What’s On The Other Side Of A Black Hole?","15m 15s","2020-03-31T18:18:15Z"
UjgGdGzDFiM,"How Black Holes Spin Space Time","13m 59s","2020-03-24T18:15:00Z"
vSnq5Hs3_wI,"How Do Quantum States Manifest In The Classical World?","19m 27s","2020-03-16T18:45:02Z"
QTZZUjnrbF8,"Does Quantum Immortality Save Schrödinger's Cat?","17m 20s","2020-03-03T20:23:24Z"
GlOwJWJWPUs,"How Decoherence Splits The Quantum Multiverse","15m 25s","2020-02-24T19:45:01Z"
"CT7SiRiqK-Q","Does Consciousness Influence Quantum Mechanics?","17m 17s","2020-02-18T21:45:39Z"
e7yXqF32Yvw,"Are Axions Dark Matter?","17m 1s","2020-02-11T19:51:38Z"
"qT110-Q8PJI","Are there Infinite Versions of You?","16m 56s","2020-02-03T19:15:01Z"
GWFJteC7kIk,"Hacking the Nature of Reality","16m 53s","2020-01-27T21:01:08Z"
et7XvBenEo8,"Solving the Three Body Problem","16m 17s","2020-01-20T19:45:01Z"
T2pImihwFHg,"How To Capture Black Holes","14m 57s","2020-01-13T19:45:00Z"
zw2TYNY3F8U,"How To Detect a Neutrino","10m 6s","2020-01-06T19:45:01Z"
rFgpKlcpzNM,"Do Black Holes Create New Universes?","18m 30s","2019-12-17T19:15:00Z"
dSvgw9ZOK3I,"The Doomsday Argument","17m 50s","2019-12-09T17:45:01Z"
F2s7vyKucis,"Is The Universe Finite?","16m 39s","2019-12-02T19:45:00Z"
"q-6oU3jXAho","Can You Observe a Typical Universe?","18m 29s","2019-11-18T19:45:00Z"
YmOVoIpaPrc,"Does Life Need a Multiverse to Exist?","17m 24s","2019-11-11T19:45:00Z"
8wa1l7M5gU8,"Why We Might Be Alone in the Universe","15m 59s","2019-11-04T19:45:00Z"
pGnMiGrYmPE,"Is Time Travel Impossible?","13m 1s","2019-10-21T18:45:00Z"
L2suMPiuog4,"Loop Quantum Gravity Explained","17m 33s","2019-10-15T18:45:00Z"
fKgQYOlpxmo,"Black Hole Harmonics","14m 19s","2019-10-07T18:45:00Z"
XglOw2_lozc,"How Many Universes Are There?","18m 45s","2019-09-30T18:15:00Z"
CzJIWxplAbQ,"Is Pluto a Planet?","18m 17s","2019-09-23T18:45:00Z"
FshtPsOTCP4,"Could We Terraform Mars?","19m 37s","2019-09-16T18:45:01Z"
51usJ74pPP8,"Is Earth's Magnetic Field Reversing?","14m 13s","2019-09-03T18:45:00Z"
n8cEZM1lN5g,"How To Become an Astrophysicist + Challenge Question!","12m 59s","2019-08-26T18:45:00Z"
chsLw2siRW0,"What Happened Before the Big Bang?","13m 51s","2019-08-19T18:45:02Z"
"-5j98wi_M2w","Exploring Arecibo in VR 180","5m 31s","2019-08-12T20:00:00Z"
xJCX2NlhdTc,"What Caused the Big Bang?","13m 28s","2019-08-06T19:20:51Z"
"E8rel2-kLJA","Deciphering The Vast Scale of the Universe | STELLAR","10m 12s","2019-07-25T19:15:00Z"
K8gV05nS7mc,"Did Time Start at the Big Bang?","13m 34s","2019-07-18T18:45:01Z"
"_N-2Sx-FDQA","The Quantum Internet","15m 20s","2019-07-15T17:45:00Z"
ElulEJruhRQ,"Thorium and the Future of Nuclear Energy","18m 42s","2019-07-01T18:00:01Z"
"wUucK7BF-oc","Intro to General Relativity Learning Playlist",38s,"2019-06-27T18:06:50Z"
"3UILJyJTI-c","Intro to Black Holes Learning Playlist",51s,"2019-06-27T18:06:42Z"
_wxG5KMAFik,"Intro to Quantum Theory Learning Playlist","1m 10s","2019-06-27T18:06:32Z"
cqCPnXHKO5c,"The Quasar from The Beginning of Time | STELLAR","8m 33s","2019-06-20T17:00:05Z"
FocZf26yTU0,"How Black Holes Kill Galaxies","14m 33s","2019-06-17T18:27:34Z"
MmgMboWunkI,"The Alchemy of Neutron Star Collisions","15m 41s","2019-06-06T18:31:12Z"
k6BL1GOXgp8,"The Cosmic Dark Ages","15m 21s","2019-05-16T21:20:24Z"
pi7YwxxZQ5A,"Why Quantum Computing Requires Quantum Cryptography","17m 15s","2019-05-09T18:15:02Z"
GOhOlLa4teg,"The Real Science of the EHT Black Hole","12m 7s","2019-05-01T19:43:44Z"
"5t0jaE--l0Y","No Dark Matter = Proof of Dark Matter?","14m 38s","2019-04-24T20:56:07Z"
klpDHn8viX8,"The Holographic Universe Explained","18m 24s","2019-04-10T18:45:00Z"
tJevBNQsKtU,"The Edge of an Infinite Universe","18m 30s","2019-04-03T20:41:11Z"
"gEyXTQ9do-c","Could the Universe End by Tearing Apart Every Atom?","15m 49s","2019-03-28T19:15:01Z"
tAtVgHvt05M,"Is Dark Energy Getting Stronger?","18m 22s","2019-03-20T20:15:00Z"
dWk9d_YCQOk,"Will You Travel to Space?","16m 23s","2019-03-13T19:00:03Z"
rckrnYw5sOA,"The Impossibility of Perpetual Motion Machines","16m 31s","2019-03-06T21:00:03Z"
C4CKtEQJGMY,"Secrets of the Cosmic Microwave Background","17m 11s","2019-02-20T21:00:03Z"
PPpUxoeooZk,"Sound Waves from the Beginning of Time","17m 32s","2019-02-07T21:28:08Z"
10AP7tio408,"Perpetual Motion From Negative Mass?","15m 15s","2019-01-30T20:30:00Z"
72cM_E6bsOs,"The Crisis in Cosmology","18m 5s","2019-01-24T21:24:36Z"
L2idut9tkeQ,"Our Antimatter, Mirrored, Time-Reversed Universe","18m 27s","2019-01-16T21:37:59Z"
miGddxrvmDU,"Are Dark Matter And Dark Energy The Same?","13m 54s","2019-01-09T22:00:29Z"
IhpGdumLRqs,"Why String Theory is Wrong","18m 39s","2018-12-20T18:58:21Z"
UyTqgnKD3sw,"Quantum Physics in a Mirror Universe","17m 11s","2018-12-12T21:56:50Z"
REl20rlZGTw,"Did Life on Earth Come from Space?","18m 34s","2018-12-06T22:44:13Z"
wICOlaQOpM0,"'Oumuamua Is Not Aliens","17m 32s","2018-11-21T18:24:31Z"
5ESFGYkkbEI,"Supersymmetric Particle Found?","16m 26s","2018-11-14T20:00:00Z"
iTTa9YcTe1k,"Why String Theory is Right","16m 48s","2018-11-07T21:19:14Z"
ztFovwCaOik,"Are Virtual Particles A New Layer of Reality?","17m 14s","2018-10-31T20:52:54Z"
uhJ9lJPt09k,"Will We Ever Find Alien Life?","17m 37s","2018-10-25T18:00:09Z"
"k6TWO-ESC6A","What are the Strings in String Theory?","16m 38s","2018-10-18T18:00:03Z"
0GLgZvTCbaA,"Computing a Universe Simulation","15m 9s","2018-10-10T18:45:01Z"
3HYw6vPR9qU,"How to Detect Extra Dimensions","15m 48s","2018-10-03T19:36:01Z"
YNEBhwimJWs,"Quantum Gravity and the Hardest Problem in Physics | Space Time","16m 41s","2018-09-20T20:00:00Z"
XxVlGAFX7vA,"How Much Information is in the Universe?","16m 12s","2018-09-12T21:14:32Z"
Ab8JIzckx_M,"The Black Hole Entropy Enigma","12m 25s","2018-09-05T20:56:49Z"
"VmEY6T5Wc-Q","Is There Life on Mars?","13m 42s","2018-08-30T18:21:45Z"
"Qg4vb-KH5F4","How Will the Universe End? | Space Time","17m 53s","2018-08-23T17:00:07Z"
7UwigY4SjKY,"Quantum Theory's Most Incredible Prediction | Space Time","16m 30s","2018-08-15T19:00:00Z"
cOzaGEAGzzA,"How Close To The Sun Can Humanity Get?","14m 15s","2018-08-01T19:00:03Z"
KR23aMjIHIY,"Reversing Entropy with Maxwell's Demon","14m 1s","2018-07-25T20:18:20Z"
kfffy12uQ7g,"The Misunderstood Nature of Entropy","12m 20s","2018-07-18T19:00:11Z"
V5kgruUjVBs,"Quantum Invariance & The Origin of The Standard Model","13m 4s","2018-07-11T21:09:40Z"
0mXW1zPlxEE,"Will A New Neutrino Change The Standard Model?","13m 49s","2018-07-04T19:00:00Z"
TF6GRPaeLbk,"How Asteroid Mining Will Save Earth","11m 58s","2018-06-27T19:20:02Z"
"9XkHBmE-N34","The Black Hole Information Paradox","15m 30s","2018-06-20T20:00:01Z"
GscfuQWZFAo,"What Survives Inside A Black Hole?","14m 8s","2018-06-13T19:00:04Z"
"HF-9Dy6iB_4","Why Quantum Information is Never Destroyed","13m 43s","2018-05-23T19:00:02Z"
04ERSb06dOg,"Noether's Theorem and The Symmetries of Reality","13m 2s","2018-05-16T18:00:00Z"
Jdy09y0A4t0,"How Gaia Changed Astronomy Forever","10m 45s","2018-05-09T18:00:00Z"
"-iWGtQ03OZM","The Star at the End of Time","11m 4s","2018-05-02T18:00:00Z"
UVhtKAnp3G4,"Black Hole Swarms | Space Time","11m 32s","2018-04-25T18:15:00Z"
xnwXyPU_ps0,"Using Stars to See Gravitational Waves","12m 47s","2018-04-18T18:00:10Z"
GcfLZSL7YGw,"The Physics of Life (ft. It's Okay to be Smart & PBS Eons!)","13m 41s","2018-04-11T20:11:45Z"
7cj6oiFDEXc,"The Unruh Effect","11m 14s","2018-04-04T19:20:09Z"
_P1xKh_kZFU,"The Andromeda-Milky Way Collision","12m 2s","2018-03-28T23:02:52Z"
"-R9F2_D76TE","Scientists Have Detected the First Stars","9m 28s","2018-03-22T00:34:42Z"
qPKj0YnKANw,"Hawking Radiation","12m 6s","2018-03-15T21:45:44Z"
"wJ7d503fN-g","Should Space be Privatized? | Space Time","12m 40s","2018-03-07T21:17:00Z"
G7UOFZBEA_g,"The Trebuchet Challenge | Space Time","8m 48s","2018-02-28T20:55:24Z"
iJY3y5_k0do,"The Death of the Sun","12m 1s","2018-02-21T21:23:56Z"
PUn2izowBkw,"What is Energy?","14m 19s","2018-02-14T19:21:57Z"
"9-SxVSpSoek","Kronos: Devourer Of Worlds","9m 47s","2018-01-31T18:31:24Z"
wwGeCfWc100,"The End of the Habitable Zone","14m 15s","2018-01-24T16:27:43Z"
"bG-xu5H6plk","Horizon Radiation","14m 56s","2018-01-17T16:18:23Z"
TbWyuJYybMA,"What Do Stars Sound Like?","13m 50s","2018-01-10T21:43:31Z"
TmD27cUuylw,"Space Time VR","1m 36s","2017-12-22T14:24:08Z"
8HvwNOSnveE,"Extinction by Gamma-Ray Burst","13m 9s","2017-12-20T21:50:04Z"
"nYGs92-qnFY","The Origin of 'Oumuamua, Our First Interstellar Visitor | Space Time","11m 36s","2017-12-13T20:57:04Z"
izqaWyZsEtY,"Understanding the Uncertainty Principle with Quantum Fourier Series | Space Time","14m 49s","2017-12-06T22:30:58Z"
tFB8MsizvBc,"Citizen Science + Zero-Point Challenge Answer | Space Time","10m 33s","2017-11-29T19:41:03Z"
_x2nL6ukJDg,"Suicide Space Robots","16m 48s","2017-11-22T19:52:53Z"
Rh898Yr5YZ8,"Zero-Point Energy Demystified","10m 9s","2017-11-08T19:18:43Z"
n6jAOV7bZ3Y,"The Vacuum Catastrophe","11m 36s","2017-11-03T00:42:32Z"
RchRrngfjQY,"The Missing Mass Mystery","13m 23s","2017-10-25T21:28:00Z"
X5rAGfjPSWE,"The Nature of Nothing | Space Time","16m 7s","2017-10-19T21:55:43Z"
OvgZqGxF3eo,"Absolute Cold | Space Time","10m 41s","2017-10-11T22:31:50Z"
gtZ7OVoI2nc,"When Quasars Collide STJC","13m 39s","2017-10-05T00:48:19Z"
YJzoelANL_Y,"Are the Fundamental Constants Changing?","14m 52s","2017-09-28T14:22:29Z"
BIASPc89Sgk,"The Future of Space Telescopes","13m 40s","2017-09-20T21:29:21Z"
kL81uuYW9BY,"Neutron Stars Collide in New LIGO Signal?","15m 51s","2017-09-13T21:26:18Z"
S4aqGI1mSqo,"White Holes | Space Time","13m 27s","2017-08-30T16:43:17Z"
OfOuBx6XW3Q,"First Detection of Life","11m 41s","2017-08-24T17:09:25Z"
OjFKcGHfVag,"Extraterrestrial Superstorms","14m 9s","2017-08-16T22:07:37Z"
9dqtW9MslFk,"The One-Electron Universe | Space Time","12m 50s","2017-08-10T19:32:34Z"
xgdNBQCdhdA,"Dark Flow","12m 29s","2017-08-02T22:19:57Z"
"fG52mXN-uWI","The Secrets of Feynman Diagrams","14m 25s","2017-07-27T00:53:26Z"
Q8shnjlGwmg,"The Real Star Wars","18m 6s","2017-07-20T00:58:25Z"
"oQ1WZ-eJW8Y","Solving the Impossible in Quantum Field Theory","15m 21s","2017-07-12T22:10:46Z"
"vSFRN-ymfgE","Feynman's Infinite Quantum Paths","15m 49s","2017-07-07T16:45:39Z"
ATcrrzJFtBY,"The First Quantum Field Theory","15m 22s","2017-06-28T21:13:58Z"
hYkaahzFWfo,"Anti-Matter and Quantum Relativity","16m 12s","2017-06-21T17:51:02Z"
"lrS0rxX-UhA","Supervoids vs Colliding Universes!",14m,"2017-06-07T21:38:13Z"
4pSUtWBiuB4,"The Fate of the First Stars","13m 28s","2017-05-31T19:05:25Z"
vLR_a1MAy9I,"Martian Evolution","14m 59s","2017-05-18T00:08:56Z"
nsWhE22i4FM,"The Great American Eclipse","11m 58s","2017-05-10T22:00:29Z"
hmVOV7xvl58,"Are We Living in an Ancestor Simulation? ft. Neil deGrasse Tyson | Space Time","16m 28s","2017-05-04T01:00:20Z"
nhy4Z_32kQo,"Are You a Boltzmann Brain?","11m 44s","2017-04-27T00:57:54Z"
osvOr5wbkUw,"The Oh My God Particle","12m 19s","2017-04-19T22:28:16Z"
6ACW7GVKCxs,"Here's Why I Love PBS","1m 42s","2017-04-10T18:00:01Z"
aHjiXTlFSSM,"Telescopes on the Moon","13m 35s","2017-04-05T20:20:18Z"
KePNhUJ2reI,"How Time Becomes Space Inside a Black Hole | Space Time","15m 29s","2017-03-30T01:50:20Z"
HUMGc8hEkpc,"Superluminal Time Travel + Time Warp Challenge Answer","11m 48s","2017-03-22T21:32:48Z"
5l1KxgHH2Ek,"Time Crystals!","12m 43s","2017-03-15T21:18:30Z"
_tmMKQ4kp_I,"The Race to a Habitable Exoplanet - Time Warp Challenge | Space Time","5m 33s","2017-03-08T21:13:52Z"
h871oE5QkTU,"The Treasures of Trappist-1 | Space Time","12m 3s","2017-03-02T00:49:50Z"
TQZyaMRp7_0,"The Eye of Sauron Reveals a Forming Solar System!","10m 47s","2017-02-22T21:21:02Z"
CoQE5J346mU,"Telescopes of Tomorrow","13m 1s","2017-02-15T21:31:44Z"
1YFrISfN7jo,"The Geometry of Causality","16m 7s","2017-02-02T21:12:58Z"
3TZEp_n3eIc,"Why Quasars are so Awesome | Space Time","11m 54s","2017-01-26T00:17:07Z"
"-q7EvLhOK08","The Phantom Singularity | Space Time","18m 5s","2017-01-19T17:32:20Z"
hqoo_4wSkdg,"The EM Drive: Fact or Fantasy?","14m 43s","2017-01-12T01:02:39Z"
q_oHv6HCMX4,"How to See Black Holes + Kugelblitz Challenge Answer","11m 18s","2017-01-04T22:44:33Z"
Ttwl_zH_DZ8,"Have They Seen Us? | Space Time | PBS Digital Studios","17m 57s","2016-12-22T01:28:49Z"
v3hd3AI2CAA,"Escape The Kugelblitz Challenge","8m 9s","2016-12-15T00:05:53Z"
"mht-1c4wc0Q","What Happens at the Event Horizon? | Space Time | PBS Digital Studios","19m 59s","2016-12-08T23:29:17Z"
RlXdsyctD50,"Pilot Wave Theory and Quantum Realism | Space Time | PBS Digital Studios","16m 32s","2016-12-01T01:19:28Z"
u4RNGRyzt10,"Strange Stars | Space Time | PBS Digital Studios","13m 46s","2016-11-16T22:27:50Z"
7UNLgPIiWAg,"Did Dark Energy Just Disappear? | Space Time | PBS Digital Studios","15m 50s","2016-11-09T23:48:37Z"
"ZY47bVu-0Bs","Quantum Vortices and Superconductivity + Drake Equation Challenge Answers","9m 3s","2016-11-02T23:35:04Z"
dzKWfw68M5U,"The Many Worlds of the Quantum Multiverse","12m 53s","2016-10-26T22:04:29Z"
jowVq81AgGw,"The First Humans on Mars","11m 25s","2016-10-19T22:34:52Z"
rcv_tYcRgw4,"Black Holes from the Dawn of Time","13m 43s","2016-10-12T22:56:56Z"
BAoEnV3Zt_Q,"Are We Alone? Galactic Civilization Challenge","6m 22s","2016-10-05T20:24:55Z"
"pEJ-wXpeH6w","Life on Europa?","13m 9s","2016-09-29T20:36:57Z"
tafGL02EUOA,"Quantum Entanglement and the Great Bohr-Einstein Debate | Space Time | PBS Digital Studios","14m 3s","2016-09-22T00:38:23Z"
4H55wybU3rI,"Self-Replicating Robots and Galactic Domination","12m 54s","2016-09-14T20:56:19Z"
MuvwcsfXIIo,"Is There a Fifth Fundamental Force? + Quantum Eraser Answer","8m 22s","2016-09-07T21:03:32Z"
jW55cViXu6s,"Should We Build a Dyson Sphere? | Space Time | PBS Digital Studios","14m 31s","2016-08-24T19:38:38Z"
2Uzytrooz44,"Quantum Eraser Lottery Challenge","5m 53s","2016-08-17T21:52:23Z"
8ORLN_KwAgs,"How the Quantum Eraser Rewrites the Past | Space Time | PBS Digital Studios","14m 40s","2016-08-10T22:43:29Z"
